Bus, Main, Main, Main, Main, Main, Main, Main
Node, Main_Module, Main_Module, OrionBMS, Dashboard, Dashboard, torque_vector, torque_vector
Message, rear_wheel_speeds, rear_wheel_speeds, orion_currents_volts, filt_throttle_brake, dashboard_tv_parameters, throttle_vcu, throttle_vcu
Signal, left_speed_sensor, right_speed_sensor, pack_voltage, throttle, tv_enabled, vcu_k_rl, vcu_k_rr
75.69,0,0,285.8,99.9999,1,4095,4095
75.705,0,0,285.8,99.9999,1,4095,4095
75.72,0,0,285.8,99.9999,1,4095,4095
75.735,0,0,285.8,99.9999,1,4095,4095
75.75,0,0,285.8,99.9999,1,4095,4095
75.765,0,0,285.8,99.9999,1,4095,4095
75.78,0,0,285.8,99.9999,1,4095,4095
75.795,0,0,285.8,99.9999,1,4095,4095
75.81,0,0,285.8,99.9999,1,4095,4095
75.825,0,0,285.8,99.9999,1,4095,4095
75.84,0,0,285.8,99.9999,1,4095,4095
75.855,0,0,285.8,99.9999,1,4095,4095
75.87,0,0,285.8,99.9999,1,4095,4095
75.885,0,0,285.8,99.9999,1,4095,4095
75.9,0,0,285.8,99.9999,1,4095,4095
75.915,0,0,285.8,99.9999,1,4095,4095
75.93,0,0,285.8,99.9999,1,4095,4095
75.945,0,0,285.8,99.9999,1,4095,4095
75.96,0,0,285.8,99.9999,1,4095,4095
75.975,0,0,285.8,99.9999,1,4095,4095
75.99,0,0,285.8,99.9999,1,4095,4095
76.005,0,0,285.8,99.9999,1,4095,4095
76.02,0,0,285.8,99.9999,1,4095,4095
76.035,0,0,285.8,99.9999,1,4095,4095
76.05,0,0,285.8,99.9999,1,4095,4095
76.065,0,0,285.8,99.9999,1,4095,4095
76.08,0,0,285.8,99.9999,1,4095,4095
76.095,0,0,285.8,99.9999,1,4095,4095
76.11,0,0,285.8,99.9999,1,4095,4095
76.125,0,0,285.8,99.9999,1,4095,4095
76.14,0,0,285.8,99.9999,1,4095,4095
76.155,0,0,285.8,99.9999,1,4095,4095
76.17,0,0,285.8,99.9999,1,4095,4095
76.185,0,0,285.8,99.9999,1,4095,4095
76.2,0,0,285.8,99.9999,1,4095,4095
76.215,0,0,285.8,99.9999,1,4095,4095
76.23,0,0,285.8,99.9999,1,4095,4095
76.245,0,0,285.8,99.9999,1,4095,4095
76.26,0,0,285.8,99.9999,1,4095,4095
76.275,0,0,285.8,99.9999,1,4095,4095
76.29,0,0,285.8,99.9999,1,4095,4095
76.305,0,0,285.8,99.9999,1,4095,4095
76.32,0,0,285.8,99.9999,1,4095,4095
76.335,0,0,285.8,99.9999,1,4095,4095
76.35,0,0,285.8,99.9999,1,4095,4095
76.365,0,0,285.8,99.9999,1,4095,4095
76.38,0,0,285.8,99.9999,1,4095,4095
76.395,0,0,285.8,99.9999,1,4095,4095
76.41,0,0,285.8,99.9999,1,4095,4095
76.425,0,0,285.8,99.9999,1,4095,4095
76.44,0,0,285.8,99.9999,1,4095,4095
76.455,0,0,285.8,99.9999,1,4095,4095
76.47,0,0,285.8,99.9999,1,4095,4095
76.485,0,0,285.8,99.9999,1,4095,4095
76.5,0,0,285.8,99.9999,1,4095,4095
76.515,0,0,285.8,99.9999,1,4095,4095
76.53,0,0,285.8,99.9999,1,4095,4095
76.545,0,0,285.8,99.9999,1,4095,4095
76.56,0,0,285.8,99.9999,1,4095,4095
76.575,0,0,285.8,99.9999,1,4095,4095
76.59,0,0,285.8,99.9999,1,4095,4095
76.605,0,0,285.8,99.9999,1,4095,4095
76.62,0,0,285.8,99.9999,1,4095,4095
76.635,0,0,285.8,99.9999,1,4095,4095
76.65,0,0,285.8,99.9999,1,4095,4095
76.665,0,0,285.8,99.9999,1,4095,4095
76.68,0,0,285.8,99.9999,1,4095,4095
76.695,0,0,285.8,99.9999,1,4095,4095
76.71,0,0,285.8,99.9999,1,4095,4095
76.725,0,0,285.8,99.9999,1,4095,4095
76.74,0,0,285.8,99.9999,1,4095,4095
76.755,0,0,285.8,99.9999,1,4095,4095
76.77,0,0,285.8,99.9999,1,4095,4095
76.785,0,0,285.8,99.9999,1,4095,4095
76.8,0,0,285.8,99.9999,1,4095,4095
76.815,0,0,285.8,99.9999,1,4095,4095
76.83,0,0,285.8,99.9999,1,4095,4095
76.845,0,0,285.8,99.9999,1,4095,4095
76.86,0,0,285.8,99.9999,1,4095,4095
76.875,0,0,285.8,99.9999,1,4095,4095
76.89,0,0,285.8,99.9999,1,4095,4095
76.905,0,0,285.8,99.9999,1,4095,4095
76.92,0,0,285.8,99.9999,1,4095,4095
76.935,0,0,285.8,99.9999,1,4095,4095
76.95,0,0,285.8,99.9999,1,4095,4095
76.965,0,0,285.8,99.9999,1,4095,4095
76.98,0,0,285.8,99.9999,1,4095,4095
76.995,0,0,285.8,99.9999,1,4095,4095
77.01,0,0,285.8,99.9999,1,4095,4095
77.025,0,0,285.8,99.9999,1,4095,4095
77.04,0,0,285.8,99.9999,1,4095,4095
77.055,0,0,285.8,99.9999,1,4095,4095
77.07,0,0,285.8,99.9999,1,4095,4095
77.085,0,0,285.8,99.9999,1,4095,4095
77.1,0,0,285.8,99.9999,1,4095,4095
77.115,0,0,285.8,99.9999,1,4095,4095
77.13,0,0,285.8,99.9999,1,4095,4095
77.145,0,0,285.8,99.9999,1,4095,4095
77.16,0,0,285.8,99.9999,1,4095,4095
77.175,0,0,285.8,99.9999,1,4095,4095
77.19,0,0,285.8,99.9999,1,4095,4095
77.205,0,0,285.8,99.9999,1,4095,4095
77.22,0,0,285.8,99.9999,1,4095,4095
77.235,0,0,285.8,99.9999,1,4095,4095
77.25,0,0,285.8,99.9999,1,4095,4095
77.265,0,0,285.8,99.9999,1,4095,4095
77.28,0,0,285.8,99.9999,1,4095,4095
77.295,0,0,285.8,99.9999,1,4095,4095
77.31,0,0,285.8,99.9999,1,4095,4095
77.325,0,0,285.8,99.9999,1,4095,4095
77.34,0,0,285.8,99.9999,1,4095,4095
77.355,0,0,285.8,99.9999,1,4095,4095
77.37,0,0,285.8,99.9999,1,4095,4095
77.385,0,0,285.8,99.9999,1,4095,4095
77.4,0,0,285.8,99.9999,1,4095,4095
77.415,0,0,285.8,99.9999,1,4095,4095
77.43,0,0,285.8,99.9999,1,4095,4095
77.445,0,0,285.8,99.9999,1,4095,4095
77.46,0,0,285.8,99.9999,1,4095,4095
77.475,0,0,285.8,99.9999,1,4095,4095
77.49,0,0,285.8,99.9999,1,4095,4095
77.505,0,0,285.8,99.9999,1,4095,4095
77.52,0,0,285.8,99.9999,1,4095,4095
77.535,0,0,285.8,99.9999,1,4095,4095
77.55,0,0,285.8,99.9999,1,4095,4095
77.565,0,0,285.8,99.9999,1,4095,4095
77.58,0,0,285.8,99.9999,1,4095,4095
77.595,0,0,285.8,99.9999,1,4095,4095
77.61,0,0,285.8,99.9999,1,4095,4095
77.625,0,0,285.8,99.9999,1,4095,4095
77.64,0,0,285.8,99.9999,1,4095,4095
77.655,0,0,285.8,99.9999,1,4095,4095
77.67,0,0,285.8,99.9999,1,4095,4095
77.685,0,0,285.8,99.9999,1,4095,4095
77.7,0,0,285.8,99.9999,1,4095,4095
77.715,0,0,285.8,99.9999,1,4095,4095
77.73,0,0,285.8,99.9999,1,4095,4095
77.745,0,0,285.8,99.9999,1,4095,4095
77.76,0,0,285.8,99.9999,1,4095,4095
77.775,0,0,285.8,99.9999,1,4095,4095
77.79,0,0,285.8,99.9999,1,4095,4095
77.805,0,0,285.8,99.9999,1,4095,4095
77.82,0,0,285.8,99.9999,1,4095,4095
77.835,0,0,285.8,99.9999,1,4095,4095
77.85,0,0,285.8,99.9999,1,4095,4095
77.865,0,0,285.8,99.9999,1,4095,4095
77.88,0,0,285.8,99.9999,1,4095,4095
77.895,0,0,285.8,99.9999,1,4095,4095
77.91,0,0,285.8,99.9999,1,4095,4095
77.925,0,0,285.8,99.9999,1,4095,4095
77.94,0,0,285.8,99.9999,1,4095,4095
77.955,0,0,285.8,99.9999,1,4095,4095
77.97,0,0,285.8,99.9999,1,4095,4095
77.985,0,0,285.8,99.9999,1,4095,4095
78,0,0,285.8,99.9999,1,4095,4095
78.015,0,0,285.8,99.9999,1,4095,4095
78.03,0,0,285.8,99.9999,1,4095,4095
78.045,0,0,285.8,99.9999,1,4095,4095
78.06,0,0,285.8,99.9999,1,4095,4095
78.075,0,0,285.8,99.9999,1,4095,4095
78.09,0,0,285.8,99.9999,1,4095,4095
78.105,0,0,285.8,99.9999,1,4095,4095
78.12,0,0,285.8,99.9999,1,4095,4095
78.135,0,0,285.8,99.9999,1,4095,4095
78.15,0,0,285.8,99.9999,1,4095,4095
78.165,0,0,285.8,99.9999,1,4095,4095
78.18,0,0,285.8,99.9999,1,4095,4095
78.195,0,0,285.8,99.9999,1,4095,4095
78.21,0,0,285.8,99.9999,1,4095,4095
78.225,0,0,285.8,99.9999,1,4095,4095
78.24,0,0,285.8,99.9999,1,4095,4095
78.255,0,0,285.8,99.9999,1,4095,4095
78.27,0,0,285.8,99.9999,1,4095,4095
78.285,0,0,285.8,99.9999,1,4095,4095
78.3,0,0,285.8,99.9999,1,4095,4095
78.315,0,0,285.8,99.9999,1,4095,4095
78.33,0,0,285.8,99.9999,1,4095,4095
78.345,0,0,285.8,99.9999,1,4095,4095
78.36,0,0,285.8,99.9999,1,4095,4095
78.375,0,0,285.8,99.9999,1,4095,4095
78.39,0,0,285.8,99.9999,1,4095,4095
78.405,0,0,285.8,99.9999,1,4095,4095
78.42,0,0,285.8,99.9999,1,4095,4095
78.435,0,0,285.8,99.9999,1,4095,4095
78.45,0,0,285.8,99.9999,1,4095,4095
78.465,0,0,285.8,99.9999,1,4095,4095
78.48,0,0,285.8,99.9999,1,4095,4095
78.495,0,0,285.8,99.9999,1,4095,4095
78.51,0,0,285.8,99.9999,1,4095,4095
78.525,0,0,285.8,99.9999,1,4095,4095
78.54,0,0,285.8,99.9999,1,4095,4095
78.555,0,0,285.8,99.9999,1,4095,4095
78.57,0,0,285.8,99.9999,1,4095,4095
78.585,0,0,285.8,99.9999,1,4095,4095
78.6,0,0,285.8,99.9999,1,4095,4095
78.615,0,0,285.8,99.9999,1,4095,4095
78.63,0,0,285.8,99.9999,1,4095,4095
78.645,0,0,285.8,99.9999,1,4095,4095
78.66,0,0,285.8,99.9999,1,4095,4095
78.675,0,0,285.8,99.9999,1,4095,4095
78.69,0,0,285.8,99.9999,1,4095,4095
78.705,0,0,285.8,99.9999,1,4095,4095
78.72,0,0,285.8,99.9999,1,4095,4095
78.735,0,0,285.8,99.9999,1,4095,4095
78.75,0,0,285.8,99.9999,1,4095,4095
78.765,0,0,285.8,99.9999,1,4095,4095
78.78,0,0,285.8,99.9999,1,4095,4095
78.795,0,0,285.8,99.9999,1,4095,4095
78.81,0,0,285.8,99.9999,1,4095,4095
78.825,0,0,285.8,99.9999,1,4095,4095
78.84,0,0,285.8,99.9999,1,4095,4095
78.855,0,0,285.8,99.9999,1,4095,4095
78.87,0,0,285.8,99.9999,1,4095,4095
78.885,0,0,285.8,99.9999,1,4095,4095
78.9,0,0,285.8,99.9999,1,4095,4095
78.915,0,0,285.8,99.9999,1,4095,4095
78.93,0,0,285.8,99.9999,1,4095,4095
78.945,0,0,285.8,99.9999,1,4095,4095
78.96,0,0,285.8,99.9999,1,4095,4095
78.975,0,0,285.8,99.9999,1,4095,4095
78.99,0,0,285.8,99.9999,1,4095,4095
79.005,0,0,285.8,99.9999,1,4095,4095
79.02,0,0,285.8,99.9999,1,4095,4095
79.035,0,0,285.8,99.9999,1,4095,4095
79.05,0,0,285.8,99.9999,1,4095,4095
79.065,0,0,285.8,99.9999,1,4095,4095
79.08,0,0,285.8,99.9999,1,4095,4095
79.095,0,0,285.8,99.9999,1,4095,4095
79.11,0,0,285.8,99.9999,1,4095,4095
79.125,0,0,285.8,99.9999,1,4095,4095
79.14,0,0,285.8,99.9999,1,4095,4095
79.155,0,0,285.8,99.9999,1,4095,4095
79.17,0,0,285.8,99.9999,1,4095,4095
79.185,0,0,285.8,99.9999,1,4095,4095
79.2,0,0,285.8,99.9999,1,4095,4095
79.215,0,0,285.8,99.9999,1,4095,4095
79.23,0,0,285.8,99.9999,1,4095,4095
79.245,0,0,285.8,99.9999,1,4095,4095
79.26,0,0,285.8,99.9999,1,4095,4095
79.275,0,0,285.8,99.9999,1,4095,4095
79.29,0,0,285.8,99.9999,1,4095,4095
79.305,0,0,285.8,99.9999,1,4095,4095
79.32,0,0,285.8,99.9999,1,4095,4095
79.335,0,0,285.8,99.9999,1,4095,4095
79.35,0,0,285.8,99.9999,1,4095,4095
79.365,0,0,285.8,99.9999,1,4095,4095
79.38,0,0,285.8,99.9999,1,4095,4095
79.395,0,0,285.8,99.9999,1,4095,4095
79.41,0,0,285.8,99.9999,1,4095,4095
79.425,0,0,285.8,99.9999,1,4095,4095
79.44,0,0,285.8,99.9999,1,4095,4095
79.455,0,0,285.8,99.9999,1,4095,4095
79.47,0,0,285.8,99.9999,1,4095,4095
79.485,0,0,285.8,99.9999,1,4095,4095
79.5,0,0,285.8,99.9999,1,4095,4095
79.515,0,0,285.8,99.9999,1,4095,4095
79.53,0,0,285.8,99.9999,1,4095,4095
79.545,0,0,285.8,99.9999,1,4095,4095
79.56,0,0,285.8,99.9999,1,4095,4095
79.575,0,0,285.8,99.9999,1,4095,4095
79.59,0,0,285.8,99.9999,1,4095,4095
79.605,0,0,285.8,99.9999,1,4095,4095
79.62,0,0,285.8,99.9999,1,4095,4095
79.635,0,0,285.8,99.9999,1,4095,4095
79.65,0,0,285.8,99.9999,1,4095,4095
79.665,0,0,285.8,99.9999,1,4095,4095
79.68,0,0,285.8,99.9999,1,4095,4095
79.695,0,0,285.8,99.9999,1,4095,4095
79.71,0,0,285.8,99.9999,1,4095,4095
79.725,0,0,285.8,99.9999,1,4095,4095
79.74,0,0,285.8,99.9999,1,4095,4095
79.755,0,0,285.8,99.9999,1,4095,4095
79.77,0,0,285.8,99.9999,1,4095,4095
79.785,0,0,285.8,99.9999,1,4095,4095
79.8,0,0,285.8,99.9999,1,4095,4095
79.815,0,0,285.8,99.9999,1,4095,4095
79.83,0,0,285.8,99.9999,1,4095,4095
79.845,0,0,285.8,99.9999,1,4095,4095
79.86,0,0,285.8,99.9999,1,4095,4095
79.875,0,0,285.8,99.9999,1,4095,4095
79.89,0,0,285.8,99.9999,1,4095,4095
79.905,0,0,285.8,99.9999,1,4095,4095
79.92,0,0,285.8,99.9999,1,4095,4095
79.935,0,0,285.8,99.9999,1,4095,4095
79.95,0,0,285.8,99.9999,1,4095,4095
79.965,0,0,285.8,99.9999,1,4095,4095
79.98,0,0,285.8,99.9999,1,4095,4095
79.995,0,0,285.8,99.9999,1,4095,4095
80.01,0,0,285.8,99.9999,1,4095,4095
80.025,0,0,285.8,99.9999,1,4095,4095
80.04,0,0,285.8,99.9999,1,4095,4095
80.055,0,0,285.8,99.9999,1,4095,4095
80.07,0,0,285.8,99.9999,1,4095,4095
80.085,0,0,285.8,99.9999,1,4095,4095
80.1,0,0,285.8,99.9999,1,4095,4095
80.115,0,0,285.8,99.9999,1,4095,4095
80.13,0,0,285.8,99.9999,1,4095,4095
80.145,0,0,285.8,99.9999,1,4095,4095
80.16,0,0,285.8,99.9999,1,4095,4095
80.175,0,0,285.8,99.9999,1,4095,4095
80.19,0,0,285.8,99.9999,1,4095,4095
80.205,0,0,285.8,99.9999,1,4095,4095
80.22,0,0,285.8,99.9999,1,4095,4095
80.235,0,0,285.8,99.9999,1,4095,4095
80.25,0,0,285.8,99.9999,1,4095,4095
80.265,0,0,285.8,99.9999,1,4095,4095
80.28,0,0,285.8,99.9999,1,4095,4095
80.295,0,0,285.8,99.9999,1,4095,4095
80.31,0,0,285.8,99.9999,1,4095,4095
80.325,0,0,285.8,99.9999,1,4095,4095
80.34,0,0,285.8,99.9999,1,4095,4095
80.355,0,0,285.8,99.9999,1,4095,4095
80.37,0,0,285.8,99.9999,1,4095,4095
80.385,0,0,285.8,99.9999,1,4095,4095
80.4,0,0,285.8,99.9999,1,4095,4095
80.415,0,0,285.8,99.9999,1,4095,4095
80.43,0,0,285.8,99.9999,1,4095,4095
80.445,0,0,285.8,99.9999,1,4095,4095
80.46,0,0,285.8,99.9999,1,4095,4095
80.475,0,0,285.8,99.9999,1,4095,4095
80.49,0,0,285.8,99.9999,1,4095,4095
80.505,0,0,285.8,99.9999,1,4095,4095
80.52,0,0,285.8,99.9999,1,4095,4095
80.535,0,0,285.8,99.9999,1,4095,4095
80.55,0,0,285.8,99.9999,1,4095,4095
80.565,0,0,285.8,99.9999,1,4095,4095
80.58,0,0,285.8,99.9999,1,4095,4095
80.595,0,0,285.8,99.9999,1,4095,4095
80.61,0,0,285.8,99.9999,1,4095,4095
80.625,0,0,285.8,99.9999,1,4095,4095
80.64,0,0,285.8,99.9999,1,4095,4095
80.655,0,0,285.8,99.9999,1,4095,4095
80.67,0,0,285.8,99.9999,1,4095,4095
80.685,0,0,285.8,99.9999,1,4095,4095
80.7,0,0,285.8,99.9999,1,4095,4095
80.715,0,0,285.8,99.9999,1,4095,4095
80.73,0,0,285.8,99.9999,1,4095,4095
80.745,0,0,285.8,99.9999,1,4095,4095
80.76,0,0,285.8,99.9999,1,4095,4095
80.775,0,0,285.8,99.9999,1,4095,4095
80.79,0,0,285.8,99.9999,1,4095,4095
80.805,0,0,285.8,99.9999,1,4095,4095
80.82,0,0,285.8,99.9999,1,4095,4095
80.835,0,0,285.8,99.9999,1,4095,4095
80.85,0,0,285.8,99.9999,1,4095,4095
80.865,0,0,285.8,99.9999,1,4095,4095
80.88,0,0,285.8,99.9999,1,4095,4095
80.895,0,0,285.8,99.9999,1,4095,4095
80.91,0,0,285.8,99.9999,1,4095,4095
80.925,0,0,285.8,99.9999,1,4095,4095
80.94,0,0,285.8,99.9999,1,4095,4095
80.955,0,0,285.8,99.9999,1,4095,4095
80.97,0.43,0,285.8,99.9999,1,4095,4095
80.985,0.43,0,285.8,99.9999,1,4095,4095
81,0.43,0,285.8,99.9999,1,4095,4095
81.015,0.43,0,285.8,99.9999,1,4095,4095
81.03,0.43,0,285.8,99.9999,1,4095,4095
81.045,0.43,0,285.8,99.9999,1,4095,4095
81.06,0.43,0,285.8,99.9999,1,4095,4095
81.075,0.43,0,285.8,99.9999,1,4095,4095
81.09,0.43,0,285.8,99.9999,1,4095,4095
81.105,0.43,0,285.8,99.9999,1,4095,4095
81.12,0.43,0,285.8,99.9999,1,4095,4095
81.135,0.43,0,285.8,99.9999,1,4095,4095
81.15,0.43,0,285.8,99.9999,1,4095,4095
81.165,0.43,0,285.8,99.9999,1,4095,4095
81.18,0.43,0,285.8,99.9999,1,4095,4095
81.195,0.43,0,285.8,99.9999,1,4095,4095
81.21,0.43,0,285.8,99.9999,1,4095,4095
81.225,0.43,0,285.8,99.9999,1,4095,4095
81.24,0.43,0,285.8,99.9999,1,4095,4095
81.255,0.43,0,285.8,99.9999,1,4095,4095
81.27,0.43,0,285.8,99.9999,1,4095,4095
81.285,0,0,285.8,99.9999,1,4095,4095
81.3,0,0,285.8,99.9999,1,4095,4095
81.315,0,0,285.8,99.9999,1,4095,4095
81.33,0,0,285.8,99.9999,1,4095,4095
81.345,0.41,0,285.8,99.9999,1,4095,4095
81.36,0.41,0,285.8,99.9999,1,4095,4095
81.375,0.41,0,285.8,99.9999,1,4095,4095
81.39,0.41,0,285.8,99.9999,1,4095,4095
81.405,0.41,0,285.8,99.9999,1,4095,4095
81.42,0.41,0,285.8,99.9999,1,4095,4095
81.435,0.41,0,285.8,99.9999,1,4095,4095
81.45,0.41,0,285.8,99.9999,1,4095,4095
81.465,0.41,0,285.8,99.9999,1,4095,4095
81.48,0.41,0,285.8,99.9999,1,4095,4095
81.495,0.41,0,285.8,99.9999,1,4095,4095
81.51,0.41,0,285.8,99.9999,1,4095,4095
81.525,0.41,0,285.8,99.9999,1,4095,4095
81.54,0.41,0,285.8,99.9999,1,4095,4095
81.555,0.41,0,285.8,99.9999,1,4095,4095
81.57,0.41,0,285.8,99.9999,1,4095,4095
81.585,0.41,0,285.8,99.9999,1,4095,4095
81.6,0.41,0,285.8,99.9999,1,4095,4095
81.615,0.41,0,285.8,99.9999,1,4095,4095
81.63,0.41,0,285.8,99.9999,1,4095,4095
81.645,0,0,285.8,99.9999,1,4095,4095
81.66,0,0,285.8,99.9999,1,4095,4095
81.675,0,0,285.8,99.9999,1,4095,4095
81.69,0,0,285.8,99.9999,1,4095,4095
81.705,0.4,0,285.8,99.9999,1,4095,4095
81.72,0.4,0,285.8,99.9999,1,4095,4095
81.735,0.4,0,285.8,99.9999,1,4095,4095
81.75,0.4,0,285.8,99.9999,1,4095,4095
81.765,0.4,0,285.8,99.9999,1,4095,4095
81.78,0.4,0,285.8,99.9999,1,4095,4095
81.795,0.4,0,285.8,99.9999,1,4095,4095
81.81,0.4,0,285.8,99.9999,1,4095,4095
81.825,0.4,0,285.8,99.9999,1,4095,4095
81.84,0.4,0,285.8,99.9999,1,4095,4095
81.855,0.4,0,285.8,99.9999,1,4095,4095
81.87,0.4,0,285.8,99.9999,1,4095,4095
81.885,0.4,0,285.8,99.9999,1,4095,4095
81.9,0.4,0,285.8,99.9999,1,4095,4095
81.915,0.4,0,285.8,99.9999,1,4095,4095
81.93,0.4,0,285.8,99.9999,1,4095,4095
81.945,0.4,0,285.8,99.9999,1,4095,4095
81.96,0.4,0,285.8,99.9999,1,4095,4095
81.975,0.4,0,285.8,99.9999,1,4095,4095
81.99,0.4,0,285.8,99.9999,1,4095,4095
82.005,0,0,285.8,99.9999,1,4095,4095
82.02,0,0,285.8,99.9999,1,4095,4095
82.035,0,0,285.8,99.9999,1,4095,4095
82.05,0.42,0,285.8,99.9999,1,4095,4095
82.065,0.42,0,285.8,99.9999,1,4095,4095
82.08,0.42,0,285.8,99.9999,1,4095,4095
82.095,0.42,0,285.8,99.9999,1,0,0
82.11,0.42,0,285.8,99.9999,1,0,0
82.125,0.42,0,285.8,99.9999,1,4095,4095
82.14,0.42,0,285.8,99.9999,1,4095,4095
82.155,0.42,0,285.8,99.9999,1,4095,4095
82.17,0.42,0,285.8,99.9999,1,4095,4095
82.185,0.42,0,285.8,99.9999,1,4095,4095
82.2,0.42,0,285.8,99.9999,1,4095,4095
82.215,0.42,0,285.8,99.9999,1,4095,4095
82.23,0.42,0,285.8,99.9999,1,4095,4095
82.245,0.42,0,285.8,99.9999,1,4095,4095
82.26,0.42,0,285.8,99.9999,1,4095,4095
82.275,0.42,0,285.8,99.9999,1,4095,4095
82.29,0.42,0,285.8,99.9999,1,4095,4095
82.305,0.42,0,285.8,99.9999,1,4095,4095
82.32,0.42,0,285.8,99.9999,1,4095,4095
82.335,0.42,0,285.8,99.9999,1,4095,4095
82.35,0.42,0,285.8,99.9999,1,4095,4095
82.365,0,0,285.8,99.9999,1,4095,4095
82.38,0,0,285.8,99.9999,1,4095,4095
82.395,0,0,285.8,99.9999,1,4095,4095
82.41,0,0,285.8,99.9999,1,4095,4095
82.425,0,0,285.8,99.9999,1,4095,4095
82.44,0,0,285.8,99.9999,1,4095,4095
82.455,0,0,285.8,99.9999,1,4095,4095
82.47,0,0,285.8,99.9999,1,4095,4095
82.485,0,0,285.8,99.9999,1,4095,4095
82.5,0,0,285.8,99.9999,1,4095,4095
82.515,0,0,285.8,99.9999,1,4095,4095
82.53,0,0,285.8,99.9999,1,4095,4095
82.545,0,0,285.8,99.9999,1,4095,4095
82.56,0,0,285.8,99.9999,1,4095,4095
82.575,0,0,285.8,99.9999,1,4095,4095
82.59,0,0,285.8,99.9999,1,4095,4095
82.605,0,0,285.8,99.9999,1,4095,4095
82.62,0,0,285.8,99.9999,1,4095,4095
82.635,0,0,285.8,99.9999,1,4095,4095
82.65,0,0,285.8,99.9999,1,4095,4095
82.665,0,0,285.8,99.9999,1,4095,4095
82.68,0,0,285.8,99.9999,1,4095,4095
82.695,0,0,285.8,99.9999,1,4095,4095
82.71,0,0,285.8,99.9999,1,4095,4095
82.725,0,0,285.8,99.9999,1,4095,4095
82.74,0,0,285.8,99.9999,1,4095,4095
82.755,0,0,285.8,99.9999,1,4095,4095
82.77,0,0,285.8,99.9999,1,4095,4095
82.785,0,0,285.8,99.9999,1,4095,4095
82.8,0,0,285.8,99.9999,1,4095,4095
82.815,0,0,285.8,99.9999,1,4095,4095
82.83,0,0,285.8,99.9999,1,4095,4095
82.845,0,0,285.8,99.9999,1,4095,4095
82.86,0,0,285.8,99.9999,1,4095,4095
82.875,0,0,285.8,99.9999,1,4095,4095
82.89,0,0,285.8,99.9999,1,4095,4095
82.905,0,0,285.8,99.9999,1,4095,4095
82.92,0,0,285.8,99.9999,1,4095,4095
82.935,0,0,285.8,99.9999,1,4095,4095
82.95,0,0,285.8,99.9999,1,4095,4095
82.965,0,0,285.8,99.9999,1,4095,4095
82.98,0,0,285.8,99.9999,1,4095,4095
82.995,0,0,285.8,99.9999,1,4095,4095
83.01,0,0,285.8,99.9999,1,4095,4095
83.025,0,0,285.8,99.9999,1,4095,4095
83.04,0,0,285.8,99.9999,1,4095,4095
83.055,0,0,285.8,99.9999,1,4095,4095
83.07,0,0,285.8,99.9999,1,4095,4095
83.085,0,0,285.8,99.9999,1,4095,4095
83.1,0,0,285.8,99.9999,1,4095,4095
83.115,0,0,285.8,99.9999,1,4095,4095
83.13,0,0,285.8,99.9999,1,4095,4095
83.145,0,0,285.8,99.9999,1,4095,4095
83.16,0,0,285.8,99.9999,1,4095,4095
83.175,0,0,285.8,99.9999,1,4095,4095
83.19,0,0,285.8,99.9999,1,4095,4095
83.205,0,0,285.8,99.9999,1,4095,4095
83.22,0,0,285.8,99.9999,1,4095,4095
83.235,0,0,285.8,99.9999,1,4095,4095
83.25,0,0,285.8,99.9999,1,4095,4095
83.265,0,0,285.8,99.9999,1,4095,4095
83.28,0,0,285.8,99.9999,1,4095,4095
83.295,0,0,285.8,99.9999,1,4095,4095
83.31,0,0,285.8,99.9999,1,4095,4095
83.325,0,0,285.8,99.9999,1,4095,4095
83.34,0,0,285.8,99.9999,1,4095,4095
83.355,0,0,285.8,99.9999,1,4095,4095
83.37,0,0,285.8,99.9999,1,4095,4095
83.385,0,0,285.8,99.9999,1,4095,4095
83.4,0,0,285.8,99.9999,1,4095,4095
83.415,0,0,285.8,99.9999,1,4095,4095
83.43,0,0,285.8,99.9999,1,4095,4095
83.445,0,0,285.8,99.9999,1,4095,4095
83.46,0,0,285.8,99.9999,1,4095,4095
83.475,0,0,285.8,99.9999,1,4095,4095
83.49,0,0,285.8,99.9999,1,4095,4095
83.505,0,0,285.8,99.9999,1,4095,4095
83.52,0,0,285.8,99.9999,1,4095,4095
83.535,0,0,285.8,99.9999,1,4095,4095
83.55,0,0,285.8,99.9999,1,4095,4095
83.565,0,0,285.8,99.9999,1,4095,4095
83.58,0,0,285.8,99.9999,1,4095,4095
83.595,0,0,285.8,99.9999,1,4095,4095
83.61,0,0,285.8,99.9999,1,4095,4095
83.625,0,0,285.8,99.9999,1,4095,4095
83.64,0,0,285.8,99.9999,1,4095,4095
83.655,0,0,285.8,99.9999,1,4095,4095
83.67,0,0,285.8,99.9999,1,4095,4095
83.685,0,0,285.8,99.9999,1,4095,4095
83.7,0,0,285.8,99.9999,1,4095,4095
83.715,0,0,285.8,99.9999,1,4095,4095
83.73,0,0,285.8,99.9999,1,4095,4095
83.745,0,0,285.8,99.9999,1,4095,4095
83.76,0,0,285.8,99.9999,1,4095,4095
83.775,0,0,285.8,99.9999,1,4095,4095
83.79,0,0,285.8,99.9999,1,4095,4095
83.805,0,0,285.8,99.9999,1,4095,4095
83.82,0,0,285.8,99.9999,1,4095,4095
83.835,0,0,285.8,99.9999,1,4095,4095
83.85,0,0,285.8,99.9999,1,4095,4095
