Bus, Main, Main, Main, Main, Main, Main, Main
Node, Main_Module, Main_Module, OrionBMS, Dashboard, Dashboard, torque_vector, torque_vector
Message, rear_wheel_speeds, rear_wheel_speeds, orion_currents_volts, filt_throttle_brake, dashboard_tv_parameters, throttle_vcu, throttle_vcu
Signal, left_speed_sensor, right_speed_sensor, pack_voltage, throttle, tv_enabled, vcu_k_rl, vcu_k_rr
39.03,0,0,287,1.41636,1,5,5
39.045,0,0,287,3.88278,1,15,15
39.06,0,0,287.2,2.75946,1,15,15
39.075,0,0,287.2,2.97924,1,10,10
39.09,0,0,287.1,2.6862,1,11,11
39.105,0,0,287.1,2.6862,1,10,10
39.12,0,0,287,3.58974,1,10,10
39.135,0,0,287,1.7094,1,14,14
39.15,0,0,287,2.02686,1,6,6
39.165,0,0,287,2.10012,1,8,8
39.18,0,0,287,2.90598,1,8,8
39.195,0,0,287,1.85592,1,11,11
39.21,0,0,287.2,2.53968,1,7,7
39.225,0,0,287.2,2.3199,1,7,7
39.24,0,0,287.2,1.7094,1,9,9
39.255,0.77,0,287.2,3.07692,1,6,6
39.27,0.77,0,287.2,0.80586,1,34,12
39.285,0.77,0,287.1,0,1,34,12
39.3,0.77,0,287.2,0,1,22,0
39.315,0.77,0,287.2,0.87912,1,25,3
39.33,0.77,0,287.2,1.19658,1,25,3
39.345,0.77,0,287.2,0,1,27,4
39.36,0.77,0,287.2,0,1,22,0
39.375,0.77,0,287.1,0,1,22,0
39.39,0.77,0,287.2,0,1,22,0
39.405,0.91,0.69,287.2,0,1,22,0
39.42,0.91,0.69,287.2,0,1,26,19
39.435,0.91,0.69,287.2,0,1,26,19
39.45,0.91,0.69,287.2,0,1,26,19
39.465,0.91,0.69,287.2,0,1,26,19
39.48,0.91,0.69,287.2,0,1,26,19
39.495,0.91,0.69,287.2,0,1,26,19
39.51,0.91,0.69,287.2,0,1,26,19
39.525,0.91,0.69,287.2,0,1,26,19
39.54,0.91,0.69,287.2,0,1,26,19
39.555,0.91,0.69,287.2,0,1,26,19
39.57,0.91,0.69,287.2,0,1,26,19
39.585,0.91,0.69,287.2,0,1,26,19
39.6,0.79,0.76,287.2,0,1,26,19
39.615,0.79,0.76,287.2,0,1,22,22
39.63,0.79,0.76,287.2,0,1,22,22
39.645,0.79,0.76,287.2,0,1,22,22
39.66,0.79,0.76,287.2,0,1,22,22
39.675,0.79,0.76,287.2,0,1,22,22
39.69,0.79,0.76,287.2,0,1,22,22
39.705,0.79,0.76,287.2,0,1,22,22
39.72,0.79,0.76,287.2,0,1,22,22
39.735,0.79,0.76,287.2,0,1,22,22
39.75,0.79,0.76,287.2,0,1,22,22
39.765,0.79,0.76,287.2,0,1,22,22
39.78,0.79,0.76,287.2,0,1,22,22
39.795,0.79,0.76,287.2,0,1,22,22
39.81,0.79,0.68,287.2,0,1,22,22
39.825,0.69,0.68,287.2,0,1,22,19
39.84,0.69,0.68,287.2,0,1,19,19
39.855,0.69,0.68,287.2,0.21978,1,20,20
39.87,0.69,0.68,287.2,0,1,20,20
39.885,0.69,0.68,287.2,0,1,19,19
39.9,0.69,0.68,287.1,0,1,19,19
39.915,0.69,0.68,287.2,0,1,19,19
39.93,0.69,0.68,287.2,0,1,19,19
39.945,0.69,0.68,287.2,0.29304,1,19,19
39.96,0.69,0.68,287.2,2.75946,1,31,31
39.975,0.69,0.68,287.2,0.65934,1,31,31
39.99,0.69,0.68,287.2,0.80586,1,22,22
40.005,0.69,0.68,287,0.80586,1,23,22
40.02,0.69,0.68,287,0.43956,1,23,22
40.035,0.69,0.69,287.1,0.58608,1,23,22
40.05,0.66,0.69,287.1,0.58608,1,22,22
40.065,0.66,0.69,287.1,0.14652,1,21,22
40.08,0.66,0.69,287.1,0.14652,1,21,22
40.095,0.66,0.69,287.1,0.14652,1,19,20
40.11,0.66,0.69,287.1,0,1,19,19
40.125,0.66,0.69,287.1,0,1,19,19
40.14,0.66,0.69,287.2,0,1,19,19
40.155,0.66,1.07,287.2,0,1,19,19
40.17,1.05,1.07,287.2,0,1,19,31
40.185,1.05,1.07,287.2,0,1,19,31
40.2,1.05,1.07,287.2,0,1,30,31
40.215,1.05,1.07,287.2,0,1,30,31
40.23,1.05,1.07,287.2,0,1,30,31
40.245,1.05,1.07,287.2,0,1,30,31
40.26,1.05,1.07,287.2,0,1,30,31
40.275,1.05,1.07,287.2,0,1,30,31
40.29,1.05,1.15,287.2,0,1,30,31
40.305,1.05,1.15,287.2,0,1,30,33
40.32,1.05,1.15,287.2,0,1,30,33
40.335,0.96,1.15,287.2,0,1,27,33
40.35,0.96,1.15,287.2,0,1,27,33
40.365,0.96,1.15,287.2,0,1,27,33
40.38,0.96,1.15,287.2,0,1,27,33
40.395,0.96,1.15,287.2,0,1,27,33
40.41,0.96,1.15,287.2,0,1,27,33
40.425,0.96,1.12,287.2,0,1,27,33
40.44,0.96,1.12,287.2,0,1,27,32
40.455,0.96,1.12,287.2,1.05006,1,27,32
40.47,0.96,1.12,287.2,0,1,32,36
40.485,0.98,1.12,287.2,0.14652,1,27,32
40.5,0.98,1.12,287.2,0,1,28,32
40.515,0.98,1.12,287.1,0,1,28,32
40.53,0.98,1.12,287.1,0,1,28,32
40.545,0.98,1.12,287.2,0.3663,1,28,32
40.56,0.98,1.17,287.2,1.19658,1,28,32
40.575,0.98,1.17,287.2,0.58608,1,33,39
40.59,0.98,1.17,287.1,1.19658,1,30,36
40.605,0.98,1.17,287.1,1.56288,1,33,39
40.62,0.98,1.17,287.1,1.05006,1,33,39
40.635,1.01,1.17,287.1,1.05006,1,32,38
40.65,1.01,1.17,287.1,0.65934,1,32,36
40.665,1.01,1.29,287.1,1.63614,1,32,36
40.68,1.01,1.29,287.1,1.12332,1,36,44
40.695,1.01,1.29,287.1,1.12332,1,34,42
40.71,1.01,1.29,287.1,0.29304,1,30,38
40.725,1.01,1.29,287.1,0.29304,1,30,38
40.74,1.01,1.29,287.1,2.10012,1,30,38
40.755,1.18,1.5,287.1,2.53968,1,38,46
40.77,1.18,1.5,287.1,1.19658,1,39,48
40.785,1.18,1.5,287.1,0.3663,1,39,48
40.8,1.18,1.5,287.1,1.19658,1,35,45
40.815,1.18,1.5,287.1,0.7326,1,39,48
40.83,1.18,1.5,287.1,1.05006,1,39,48
40.845,1.18,1.5,287.1,1.05006,1,38,48
40.86,1.18,1.68,287.1,1.05006,1,38,53
40.875,1.3,1.68,287.1,1.56288,1,42,53
40.89,1.3,1.68,287.1,3.88278,1,42,53
40.905,1.3,1.68,287.1,3.88278,1,54,65
40.92,1.3,1.68,287.1,2.61294,1,48,59
40.935,1.3,1.78,287.1,2.6862,1,48,59
40.95,1.3,1.78,287.1,2.46642,1,49,63
40.965,1.3,1.78,287.1,2.97924,1,50,64
40.98,1.37,1.78,287.1,3.95604,1,56,68
40.995,1.37,1.78,287.1,4.2735,1,56,68
41.01,1.37,1.82,287.1,5.76312,1,57,69
41.025,1.37,1.82,287.1,5.32356,1,63,77
41.04,1.37,1.82,287.1,6.9597,1,63,77
41.055,1.37,1.82,287.1,6.52014,1,68,82
41.07,1.37,1.82,287.1,5.76312,1,66,80
41.085,1.37,1.82,287.1,5.17704,1,63,77
41.1,1.32,1.8,287.1,6.15384,1,63,77
41.115,1.32,1.8,287.1,5.76312,1,63,78
41.13,1.32,1.8,287.1,5.54334,1,62,76
41.145,1.32,1.8,287.1,6.37362,1,62,76
41.16,1.32,1.8,287.1,7.71672,1,61,75
41.175,1.32,1.8,287.1,7.71672,1,70,84
41.19,1.32,1.72,287.1,5.68986,1,62,73
41.205,1.24,1.72,287.1,5.6166,1,62,73
41.22,1.24,1.72,287.1,4.6398,1,59,73
41.235,1.24,1.72,287.1,4.34676,1,54,68
41.25,1.24,1.72,287.1,6.44688,1,62,77
41.265,1.24,1.61,287.1,5.9829,1,62,77
41.28,1.24,1.61,287.1,6.44688,1,60,71
41.295,1.24,1.61,287.1,9.59706,1,62,73
41.31,1.24,1.61,287.1,10.64712,1,62,73
41.325,1.18,1.61,287.1,12.4542,1,80,91
41.34,1.18,1.61,287.1,15.45786,1,85,98
41.355,1.18,1.55,287.1,19.21854,1,98,111
41.37,1.18,1.55,287.1,22.05126,1,98,111
41.385,1.18,1.55,287,22.9548,1,125,136
41.4,1.18,1.55,287,23.17458,1,129,140
41.415,1.18,1.55,286.9,22.80828,1,129,140
41.43,1.18,1.55,286.9,22.80828,1,130,141
41.445,1.42,1.97,286.5,23.71182,1,132,143
41.46,1.42,1.97,286.4,22.51524,1,134,151
41.475,1.42,1.97,286.4,22.9548,1,134,151
41.49,1.42,1.97,286.3,22.88154,1,136,153
41.505,2.08,2.69,286.3,22.9548,1,136,153
41.52,2.08,2.69,286.3,23.17458,1,157,175
41.535,2.08,3.28,286.3,21.978,1,157,175
41.55,2.08,3.28,286.3,19.95114,1,152,188
41.565,2.58,3.28,286.3,18.46152,1,137,173
41.58,2.58,3.88,285.9,17.41146,1,137,173
41.595,2.58,3.88,285.9,14.99388,1,148,187
41.61,3.03,4.24,285.8,14.09034,1,138,177
41.625,3.03,4.24,286.4,14.18802,1,147,183
41.64,3.03,4.24,286.4,16.58118,1,147,183
41.655,3.03,4.5,286.4,17.26494,1,158,194
41.67,3.3,4.5,286.3,14.99388,1,169,205
41.685,3.3,4.88,286.2,15.3846,1,169,205
41.7,3.68,4.88,286.2,15.3846,1,159,206
41.715,3.68,5.13,285.8,13.431,1,164,207
41.73,4.04,5.13,285.8,12.60072,1,172,204
41.745,4.04,5.54,286,9.81684,1,172,204
41.76,4.04,5.75,285.9,9.96336,1,160,204
41.775,4.36,5.75,285.9,8.9133,1,156,207
41.79,4.36,5.94,286,8.10744,1,156,207
41.805,4.55,6.2,286,7.35042,1,162,209
41.82,4.55,6.2,286.1,7.35042,1,164,213
41.835,4.65,6.41,286.1,8.40048,1,169,218
41.85,4.65,6.61,286.1,8.9133,1,169,218
41.865,4.82,6.85,286.1,8.47374,1,174,232
41.88,5.1,6.85,286.1,8.10744,1,177,237
41.895,5.1,7.01,286.1,9.81684,1,177,237
41.91,5.27,7.14,286,8.547,1,184,236
41.925,5.27,7.14,285.9,8.1807,1,191,246
41.94,5.27,7.25,285.9,7.71672,1,189,248
41.955,5.46,7.25,285.9,7.71672,1,189,248
41.97,5.46,7.51,285.9,7.71672,1,193,246
41.985,5.73,7.71,285.7,6.08058,1,194,252
42,5.83,7.82,285.8,5.32356,1,194,252
42.015,5.83,7.98,285.8,7.2039,1,194,252
42.03,6.03,8.2,285.8,7.27716,1,202,265
42.045,6.19,8.2,285.8,6.88644,1,211,270
42.06,6.19,8.31,285.9,6.5934,1,211,270
42.075,6.3,8.54,285.8,6.52014,1,210,272
42.09,6.55,8.56,285.8,6.30036,1,213,279
42.105,6.55,8.78,285.8,6.30036,1,219,278
42.12,6.6,8.89,285.7,6.81318,1,219,278
42.135,6.83,8.95,285.7,5.9829,1,223,290
42.15,6.92,9.14,285.7,7.35042,1,226,289
42.165,6.92,9.22,285.7,7.64346,1,226,289
42.18,7.12,9.36,285.7,6.73992,1,236,301
42.195,7.12,9.36,285.7,6.37362,1,238,304
42.21,7.11,9.59,285.7,6.37362,1,236,309
42.225,7.38,9.71,285.6,6.15384,1,236,309
42.24,7.42,9.76,285.5,6.15384,1,243,312
42.255,7.42,10.05,285.5,5.54334,1,242,319
42.27,7.57,10.1,285.6,5.54334,1,246,321
42.285,7.62,10.34,285.6,5.68986,1,246,321
42.3,7.78,10.38,285.6,6.37362,1,248,328
42.315,7.93,10.61,285.6,5.6166,1,257,336
42.33,7.88,10.62,285.6,5.39682,1,257,336
42.345,7.88,10.77,285.6,7.13064,1,255,335
42.36,8.24,10.86,285.6,8.40048,1,262,347
42.375,8.21,10.98,285.6,7.64346,1,274,356
42.39,8.32,11.42,285.6,6.9597,1,274,356
42.405,8.58,11.28,285.6,6.81318,1,274,366
42.42,8.65,11.29,285.6,6.81318,1,281,361
42.435,8.68,11.57,285.4,6.73992,1,281,361
42.45,8.81,11.9,285.4,8.32722,1,283,361
42.465,8.81,11.9,285.3,7.9365,1,295,386
42.48,8.9,11.63,285.3,8.40048,1,296,376
42.495,9.11,12.07,285.4,8.40048,1,296,376
42.51,9.1,12.14,285.4,9.5238,1,309,396
42.525,9.21,12.2,285.2,10.57386,1,316,405
42.54,9.21,12.47,285.2,15.45786,1,316,405
42.555,9.36,12.51,285.1,16.1172,1,338,434
42.57,9.54,12.81,285,18.53478,1,345,439
42.585,9.66,12.93,285,21.14772,1,376,474
42.6,9.84,13.12,284.6,23.41878,1,376,474
42.615,10.05,13.19,284.6,25.59216,1,392,490
42.63,9.96,13.63,284.4,28.8156,1,407,502
42.645,10.25,13.58,284.4,32.50302,1,444,545
42.66,10.49,13.85,284.3,35.57994,1,444,545
42.675,10.4,14.27,284.3,39.24294,1,465,567
42.69,10.65,14.75,283.9,40.14648,1,478,598
42.705,11.05,14.61,283.9,42.71058,1,478,598
42.72,11.25,15.1,283.3,43.00362,1,513,625
42.735,11.05,15.19,283.3,41.19654,1,522,645
42.75,11.05,15.19,283.3,41.44074,1,508,640
42.765,11.6,15.51,283.3,41.44074,1,508,640
42.78,11.5,15.87,283.3,41.44074,1,526,653
42.795,12.1,16.06,283.4,41.05002,1,540,671
42.81,12.32,16.11,282.7,41.73378,1,540,671
42.825,12.34,16.64,282.7,43.15014,1,551,678
42.84,12.87,16.84,283.1,40.97676,1,548,695
42.855,12.82,17.26,283.1,39.48714,1,555,710
42.87,13.34,16.77,283,41.19654,1,555,710
42.885,13.51,17.75,282.4,38.80338,1,579,700
42.9,13.56,18.29,282.4,37.46028,1,575,727
42.915,13.77,18.03,282.4,36.48348,1,575,727
42.93,13.4,18.56,283.2,37.46028,1,573,725
42.945,14.09,18.35,283.2,37.6068,1,564,747
42.96,14.25,18.91,283.1,38.26614,1,587,741
42.975,14.19,19.21,282.4,37.38702,1,587,741
42.99,14.68,18.97,282.4,35.87298,1,591,774
43.005,14.74,19.74,282.6,35.79972,1,600,756
43.02,14.74,19.74,282.7,36.0195,1,601,784
43.035,14.71,19.66,282.7,36.0195,1,601,784
43.05,15.13,19.74,282.7,36.55674,1,618,788
43.065,15.46,19.82,282.5,37.21608,1,633,795
43.08,15.5,20.53,282.5,38.73012,1,633,795
43.095,15.69,20.7,282.5,39.48714,1,642,830
43.11,15.91,21.19,282.3,40.293,1,652,841
43.125,15.9,20.7,282.3,38.80338,1,657,838
43.14,16.62,21.36,281.9,39.02316,1,657,838
43.155,16.41,21.26,281.8,38.80338,1,687,865
43.17,16.77,21.91,281.8,39.48714,1,687,865
43.185,16.83,22.28,281.8,40.83024,1,681,865
43.2,16.95,22.32,281.6,40.36626,1,704,911
43.215,17.65,23.05,281.9,40.97676,1,706,910
43.23,17.47,22.6,281.9,39.16968,1,736,943
43.245,17.83,22.89,281.6,41.05002,1,736,943
43.26,18.23,23.22,281.9,39.24294,1,744,938
43.275,18.53,23.43,281.9,41.73378,1,749,939
43.29,18.83,23.02,281.3,41.73378,1,749,939
43.305,18.83,23.02,281.3,39.16968,1,775,965
43.32,19.18,23.63,281.5,39.70692,1,789,961
43.335,19.59,23.63,281.7,40.75698,1,809,966
43.35,20.06,24.01,281.7,39.85344,1,809,966
43.365,20.25,24.19,281.2,39.41388,1,822,976
43.38,20.47,24.66,281.4,39.02316,1,834,1001
43.395,20.81,24.47,281.4,38.3394,1,843,987
43.41,21.03,24.52,281.3,37.82658,1,843,987
43.425,21.32,24.75,281.3,36.70326,1,848,987
43.44,21.23,25.2,281.2,40.14648,1,869,1031
43.455,21.6,25.33,281.2,40.14648,1,869,1031
43.47,21.81,26.13,281.7,42.10008,1,884,1037
43.485,21.84,26.62,281.7,43.00362,1,901,1083
43.5,22.3,26.47,281.2,42.56406,1,928,1106
43.515,22.56,26.67,281.6,41.95356,1,928,1106
43.53,23,26.96,281.6,44.51766,1,930,1106
43.545,23.24,26.89,281,43.61412,1,966,1139
43.56,23.39,27.08,280.6,44.05368,1,966,1139
43.575,23.39,27.08,280.6,44.05368,1,972,1132
43.59,23.96,27.34,280.5,47.1306,1,1024,1175
43.605,23.99,27.58,280.4,49.62144,1,1024,1175
43.62,25.06,28.11,280.4,52.69836,1,1042,1203
43.635,24.97,27.79,280.4,57.48468,1,1109,1249
43.65,25.46,28,279.9,58.09518,1,1162,1280
43.665,24.85,28.93,279.9,59.90226,1,1162,1280
43.68,25.93,29.27,280,60.65928,1,1148,1338
43.695,25.94,29.5,280,62.22216,1,1202,1358
43.71,26.25,29.37,280,61.70934,1,1224,1370
43.725,26.44,29.65,279.8,63.1257,1,1224,1370
43.74,27.4,29.92,278.8,61.5384,1,1243,1393
43.755,27.51,29.96,278.8,62.83266,1,1283,1400
43.77,27.13,30.1,278.4,61.70934,1,1283,1400
43.785,28.25,30.78,278.4,61.85586,1,1273,1411
43.8,28.45,30.85,277.9,63.492,1,1328,1443
43.815,28.44,31.42,278.1,63.492,1,1350,1459
43.83,29.23,31.32,278.1,63.492,1,1350,1459
43.845,29.23,31.32,277.9,62.44194,1,1386,1480
43.86,29.41,30.39,277.9,61.31862,1,1380,1424
43.875,30.5,32.02,278,63.492,1,1444,1512
43.89,30.6,31.99,276.9,66.12936,1,1444,1512
43.905,30.71,32.93,276.9,69.42606,1,1473,1536
43.92,31.41,32.93,277.2,71.08662,1,1545,1615
43.935,31.13,33.4,277.2,75.2136,1,1545,1615
43.95,31.46,33.58,277,77.5335,1,1560,1666
43.965,32.61,33.46,276.3,77.5335,1,1593,1692
43.98,32.93,34.08,276.3,78.65682,1,1674,1729
43.995,33.05,34.27,276.3,78.21726,1,1674,1729
44.01,33.37,34.56,275.5,77.85096,1,1677,1734
44.025,34.25,34.64,275.5,77.68002,1,1694,1750
44.04,33.93,35.11,276.3,77.5335,1,1694,1750
44.055,34.78,35.59,275.4,79.80456,1,1713,1769
44.07,35,36.5,275.4,78.5103,1,1776,1814
44.085,35.74,36.04,274.5,78.5103,1,1776,1814
44.1,35.29,36.88,274.5,80.24412,1,1782,1853
44.115,35.63,36.57,275,79.1208,1,1801,1876
44.13,35.63,36.57,274.7,81.83142,1,1834,1878
44.145,36.03,36.81,274.7,87.15498,1,1895,1933
44.16,36.2,37.48,274.8,93.30882,1,1895,1933
44.175,37.47,37.53,274.8,99.0231,1,2011,2014
44.19,37.4,38.13,275.1,99.9999,1,2059,2096
44.205,37.52,37.79,274.5,99.9999,1,2059,2096
44.22,37.65,38.87,274.5,99.9999,1,2068,2081
44.235,38.65,38.71,274,99.9999,1,2074,2136
44.25,38.59,39.71,274,99.9999,1,2125,2183
44.265,39.22,39.73,274,99.9999,1,2125,2183
44.28,39.19,39.13,274.4,99.9999,1,2155,2181
44.295,39.41,40.46,273.4,99.9999,1,2161,2158
44.31,39.97,40.26,273.4,99.9999,1,2161,2158
44.325,40.39,40.17,273.9,99.9999,1,2201,2216
44.34,40.91,41.6,273.9,99.9999,1,2219,2207
44.355,40.61,41.71,275.1,99.9999,1,2236,2270
44.37,41.57,42.13,273.2,99.9999,1,2236,2270
44.385,41.03,42.14,273.2,99.9999,1,2284,2312
44.4,41.03,42.14,272.5,99.9999,1,2257,2312
44.415,41.78,43.35,272.5,99.9999,1,2257,2312
44.43,41.93,43.16,272.3,99.9999,1,2300,2379
44.445,42.41,43.64,272.8,99.9999,1,2333,2395
44.46,42.55,43.92,272.8,99.9999,1,2336,2405
44.475,43.27,44.19,272.7,99.9999,1,2336,2405
44.49,43.97,44.09,272.7,99.9999,1,2373,2420
44.505,43.94,45.16,272,99.9999,1,2407,2471
44.52,44.61,44.72,272,99.9999,1,2407,2471
44.535,44.89,45.54,271.6,99.9999,1,2448,2454
44.55,44.56,45.91,271.6,99.9999,1,2467,2501
44.565,45.51,45.88,271.4,99.9999,1,2451,2523
44.58,45.02,46.61,271.4,99.9999,1,2451,2523
44.595,45.48,46.43,272.1,99.9999,1,2476,2560
44.61,46.5,47.2,271.8,99.9999,1,2496,2546
44.625,46.33,46.98,271.8,99.9999,1,2496,2546
44.64,46.66,47.87,270.1,99.9999,1,2550,2587
44.655,47.6,47.72,270.1,99.9999,1,2575,2639
44.67,47.68,48.87,272.5,99.9999,1,2624,2631
44.685,47.68,48.87,270.8,99.9999,1,2624,2631
44.7,48.31,48.47,270.8,99.9999,1,2622,2683
44.715,48.4,48.98,268.8,99.9999,1,2659,2689
44.73,48.5,49.37,269.4,99.9999,1,2684,2729
44.745,48.96,49.88,269.4,99.9999,1,2684,2729
44.76,48.68,50.07,270.3,99.9999,1,2702,2748
44.775,49.61,50.27,270.3,99.9999,1,2726,2758
44.79,49.72,51.05,270.3,99.9999,1,2726,2758
44.805,50.91,50.91,270.5,99.9999,1,2731,2795
44.82,50.98,51.44,270.5,99.9999,1,2787,2787
44.835,50.46,51.49,269.2,99.9999,1,2787,2787
44.85,51.39,51.8,269.7,99.9999,1,2779,2828
44.865,51.88,51.66,269.7,99.9999,1,2818,2838
44.88,51.71,52.26,266.9,99.9999,1,2872,2861
44.895,53.85,52.62,266.9,99.9999,1,2872,2861
44.91,53.6,53.73,269.8,99.9999,1,2974,2909
44.925,53.94,53.42,267.9,99.9999,1,2929,2936
44.94,53.6,54.73,267.9,99.9999,1,2968,2940
44.955,53.6,54.73,267.5,99.9999,1,2968,2940
44.97,53.9,54.25,267.5,99.9999,1,2954,3016
44.985,54.91,54.22,266.5,99.9999,1,3025,2988
45,54.65,54.65,267.2,99.9999,1,3022,3022
45.015,55.09,55.36,267.2,99.9999,1,3022,3022
45.03,54.96,56.12,266.5,99.9999,1,3039,3053
45.045,56.17,56.51,266.5,99.9999,1,3106,3124
45.06,56.19,56.31,266.5,99.9999,1,3106,3124
45.075,56.08,56.42,265.8,99.9999,1,3107,3114
45.09,56.08,57.06,267.1,99.9999,1,3094,3113
45.105,56.78,56.72,267.1,99.9999,1,3132,3129
45.12,57.37,57.9,267.6,99.9999,1,3132,3129
45.135,58,58.4,266.8,99.9999,1,3158,3186
45.15,57.47,58.87,266.8,99.9999,1,3201,3222
45.165,58.2,58.71,265,99.9999,1,3201,3222
45.18,58.46,59.41,264.6,99.9999,1,3233,3260
45.195,59.91,60.46,264.6,99.9999,1,3252,3299
45.21,59.93,60.04,264.2,99.9999,1,3329,3356
45.225,59.93,60.04,264.2,99.9999,1,3329,3356
45.24,60.76,60.59,264.2,99.9999,1,3330,3335
45.255,60.76,61.14,263.6,99.9999,1,3371,3390
45.27,60.51,61.33,263.1,99.9999,1,3371,3390
45.285,60.61,61.48,263.1,99.9999,1,3366,3408
45.3,60.86,61.43,262.9,99.9999,1,3377,3422
45.315,61.22,62.28,262.9,99.9999,1,3411,3468
45.33,63.42,62.29,263.3,99.9999,1,3411,3468
45.345,63.09,62.88,263.3,99.9999,1,3527,3463
45.36,63.51,63.93,263.7,99.9999,1,3504,3492
45.375,63.16,64.74,263.5,99.9999,1,3510,3599
45.39,63.13,64.28,263.5,99.9999,1,3510,3599
45.405,63.93,64.64,263.5,99.9999,1,3508,3573
45.42,64.33,65.37,263.5,99.9999,1,3554,3594
45.435,64.64,64.7,263.5,99.9999,1,3554,3594
45.45,64.46,66.09,263.5,99.9999,1,3594,3597
45.465,65.49,66.03,263.5,99.9999,1,3584,3674
45.48,65.58,66.56,263.5,98.70564,1,3627,3656
45.495,66.42,66.8,263.5,89.69466,1,3627,3656
45.51,66.42,66.8,260.2,80.92788,1,3578,3598
45.525,66.97,66.47,260.2,69.9633,1,3432,3406
45.54,66.99,67.78,259,58.63242,1,3432,3406
45.555,67.4,68.37,259,45.10374,1,3322,3361
45.57,66.83,68.23,260.7,28.52256,1,3161,3228
45.585,67.29,67.81,262.9,9.81684,1,2764,2787
45.6,67.13,68.07,262.9,0,1,2764,2787
45.615,68.67,67.76,262.9,0,1,2623,2662
45.63,66.54,65.38,267.4,0,1,2552,2501
45.645,67.43,66.78,267.4,1.05006,1,2552,2501
45.66,66.48,66.86,283.9,0,1,2600,2574
45.675,68.51,68.46,284.2,0,1,2388,2403
45.69,67.49,68.54,284.2,0,1,2464,2462
45.705,67.67,66.44,284.3,0,1,2464,2462
45.72,66.81,67.29,284.4,0,1,2431,2383
45.735,67.16,67.87,284.4,0,1,2397,2415
45.75,66.51,67.13,284.4,0,1,2397,2415
45.765,67.46,67.29,284.5,0,1,2410,2438
45.78,67.11,65.93,284.5,0,1,2421,2414
45.795,67.11,65.93,284.5,0,1,2408,2360
45.81,67.22,66.28,284.6,0,1,2408,2360
45.825,65.87,66.87,284.6,0,1,2411,2373
45.84,65.32,66.51,284.6,0,1,2333,2383
45.855,66.04,66.69,284.6,0,1,2363,2390
45.87,65.55,66.84,284.6,0,1,2363,2390
45.885,66.62,66.77,284.6,0,1,2343,2396
45.9,66.23,66.69,284.7,0,1,2370,2389
45.915,66.1,66.69,284.7,3.80952,1,2370,2389
45.93,65.97,66.45,284.7,9.5238,1,2404,2429
45.945,66.26,66.25,284.7,11.1111,1,2458,2478
45.96,66.47,67.08,284.7,12.96702,1,2496,2521
45.975,65.41,65.94,284.7,12.96702,1,2496,2521
45.99,65.94,66.53,284.7,12.96702,1,2470,2492
46.005,65.84,65.65,284.7,16.3614,1,2528,2553
46.02,64.6,65.31,284.7,20.41512,1,2528,2553
46.035,64.93,65.51,284.6,28.96212,1,2565,2557
46.05,66.54,66.12,284.6,31.52622,1,2614,2640
46.065,66.54,66.12,284.6,31.96578,1,2716,2698
46.08,64.88,65.59,284.5,30.01218,1,2716,2698
46.095,65.84,66.5,284.5,28.05858,1,2623,2655
46.11,65.78,66.78,284.5,27.00852,1,2643,2687
46.125,64.56,66.34,284.5,26.4957,1,2573,2652
46.14,66.23,65.78,284.4,26.17824,1,2573,2652
46.155,65.75,65.37,284.4,27.69228,1,2645,2625
46.17,64.69,64.67,284.4,27.15504,1,2592,2591
46.185,65.44,65.11,284.3,24.61536,1,2592,2591
46.2,65.65,65.39,284.3,25.37238,1,2595,2580
46.215,65.01,66.41,284.2,30.01218,1,2613,2601
46.23,63.95,65.25,284.1,30.23196,1,2613,2601
46.245,64.35,64.48,284.1,29.10864,1,2585,2644
46.26,63.82,64.88,284,29.10864,1,2594,2600
46.275,65.27,65.74,283.9,29.10864,1,2570,2618
46.29,65.84,65.72,283.9,28.2051,1,2570,2618
46.305,65.48,65.52,283.8,28.2051,1,2653,2648
46.32,64.63,65.83,283.7,27.15504,1,2627,2629
46.335,64.63,65.83,283.7,28.30278,1,2602,2656
46.35,63.8,65.59,283.4,29.7924,1,2602,2656
46.365,64.94,65.37,283.4,29.86566,1,2582,2664
46.38,64.45,64.66,283.2,32.03904,1,2613,2622
46.395,65.42,64.53,283.2,37.14282,1,2613,2622
46.41,64.59,64.94,283.2,42.56406,1,2734,2693
46.425,64.45,64.56,283.2,46.30032,1,2751,2768
46.44,63.67,64.8,283,51.57504,1,2748,2802
46.455,63.44,64.35,283,57.11838,1,2748,2802
46.47,64.31,64.21,282.8,62.83266,1,2847,2891
46.485,65.18,64.77,282.5,68.52252,1,2953,2949
46.5,64.66,64.71,282.5,74.92056,1,3029,3031
46.515,64.97,64.83,282.1,74.92056,1,3029,3031
46.53,65.25,64.8,280.8,75.2136,1,3118,3111
46.545,66.03,64.93,280.8,78.97428,1,3186,3163
46.56,66.25,65.49,278.9,79.4871,1,3186,3163
46.575,65.78,65.9,277.4,80.53716,1,3264,3226
46.59,65.99,66.2,277.4,86.76426,1,3335,3341
46.605,65.61,66.15,276,90.30516,1,3383,3393
46.62,65.61,66.15,273.8,95.18916,1,3383,3393
46.635,65.47,67.46,273.8,99.9999,1,3451,3555
46.65,66.37,66.29,271.7,99.9999,1,3550,3546
46.665,66.29,67.35,271.7,99.9999,1,3550,3546
46.68,67.34,67.14,269.6,99.9999,1,3573,3629
