Bus, Main, Main, Main, Main
Node, torque_vector, torque_vector, torque_vector, torque_vector
Message, vehHead, sfs_ang_vel, sfs_ang_vel, sfs_ang_vel
Signal, vehHead, sfs_ang_vel_x, sfs_ang_vel_y, sfs_ang_vel_z
992.01,258.6,0.0462,0.0174,-0.4395
992.025,258.6,0.0462,0.0174,-0.4395
992.04,259.4,0.1065,0.0479,-0.4293
992.055,259.4,0.0469,-0.0024,-0.4415
992.07,259.4,-0.0152,-0.0379,-0.4404
992.085,260.4,-0.0152,-0.0379,-0.4404
992.1,260.4,-0.0699,-0.1529,-0.4588
992.115,260.9,0.065,-0.1955,-0.4979
992.13,260.9,0.065,-0.1955,-0.4979
992.145,260.9,0.1693,-0.1151,-0.531
992.16,262.4,0.1693,-0.1151,-0.531
992.175,262.4,-0.0924,-0.0177,-0.5965
992.19,262.4,0.0372,0.0965,-0.6425
992.205,263.3,-0.0146,0.1314,-0.6766
992.22,263.3,-0.0247,0.1245,-0.6583
992.235,264.5,-0.0247,0.1245,-0.6583
992.25,264.5,0.09,0.1326,-0.669
992.265,264.5,0.0562,0.0557,-0.6462
992.28,265.4,-0.0406,0.0059,-0.6261
992.295,265.4,-0.0406,0.0059,-0.6261
992.31,266.8,-0.0406,0.0059,-0.6261
992.325,266.8,-0.0191,-0.0185,-0.6175
992.34,266.8,0.1039,-0.0948,-0.6104
992.355,267.9,-0.2359,-0.0513,-0.6251
992.37,267.9,-0.2359,-0.0513,-0.6251
992.385,267.9,0.0328,-0.0762,-0.6353
992.4,269.5,0.1492,-0.1003,-0.6473
992.415,269.5,-0.0615,-0.1454,-0.641
992.43,271.5,-0.0261,-0.1417,-0.6277
992.445,271.5,-0.0261,-0.1417,-0.6277
992.46,271.5,0.0226,-0.0618,-0.6613
992.475,272.1,-0.1157,-0.1119,-0.6661
992.49,272.1,-0.1157,-0.1119,-0.6661
992.505,272.1,-0.0248,0.0438,-0.6646
992.52,273.7,-0.0248,0.0438,-0.6646
992.535,273.7,0.1123,0.0584,-0.5811
992.55,274.6,-0.1679,0.1295,-0.5765
992.565,274.6,-0.0576,0.1443,-0.5185
992.58,274.6,-0.0576,0.1443,-0.5185
992.595,275.7,0.096,0.0363,-0.4418
992.61,275.7,-0.0775,-0.0131,-0.3729
992.625,275.7,-0.1032,-0.0717,-0.3453
992.64,277.6,-0.1163,-0.0914,-0.333
992.655,277.6,-0.1163,-0.0914,-0.333
992.67,278.6,-0.1163,-0.0914,-0.333
992.685,278.6,-0.1358,-0.1179,-0.2884
992.7,278.6,-0.0732,-0.0146,-0.2407
992.715,280.3,-0.1249,0.0827,-0.1566
992.73,280.3,-0.1249,0.0827,-0.1566
992.745,280.3,-0.1298,0.1428,-0.0771
992.76,281.1,-0.3062,0.1077,-0.0138
992.775,281.1,-0.1602,0.1192,0.0449
992.79,282,-0.1602,0.1192,0.0449
992.805,282,0.0054,0.0601,0.1449
992.82,282,-0.0404,-0.1482,0.2158
992.835,282.5,-0.0201,-0.1834,0.2764
992.85,282.5,-0.0201,-0.1834,0.2764
992.865,282.5,0.0409,-0.0502,0.3199
992.88,281.8,0.0409,-0.0502,0.3199
992.895,281.8,-0.2394,-0.1525,0.3712
992.91,281.8,-0.0694,-0.017,0.4479
992.925,281.4,-0.0216,-0.0014,0.4529
992.94,281.4,-0.0216,-0.0014,0.4529
992.955,281.4,-0.0492,-0.005,0.4906
992.97,281.4,0.1325,0.0888,0.5306
992.985,281.4,0.081,0,0.5335
993,280.9,0.081,0,0.5335
993.015,280.9,-0.1713,-0.04,0.5277
993.03,280.9,-0.1205,-0.0669,0.5571
993.045,279.8,-0.1205,-0.0669,0.5571
993.06,279.8,0.1301,-0.0129,0.6035
993.075,279.8,-0.034,-0.1086,0.6353
993.09,278.7,-0.034,-0.1086,0.6353
993.105,278.7,-0.1529,-0.0971,0.6953
993.12,277.4,-0.0937,-0.0626,0.7431
993.135,277.4,-0.0596,-0.0623,0.7825
993.15,277.4,-0.0596,-0.0623,0.7825
993.165,276.1,0.023,-0.0206,0.8239
993.18,276.1,0.0335,-0.0545,0.8701
993.195,276.1,-0.099,-0.0021,0.8949
993.21,275.5,-0.099,-0.0021,0.8949
993.225,275.5,-0.099,-0.0021,0.8949
993.24,273.9,-0.1645,0.0246,0.8941
993.255,273.9,-0.0106,0.0107,0.9125
993.27,273.9,0.0194,-0.031,0.9441
993.285,272.5,-0.1224,-0.0063,0.9634
993.3,272.5,-0.1224,-0.0063,0.9634
993.315,270.3,-0.0883,0.0046,0.9744
993.33,270.3,0.0132,-0.0325,0.9871
993.345,270.3,-0.0498,-0.0378,0.9551
993.36,268.6,-0.0498,-0.0378,0.9551
993.375,268.6,-0.1069,-0.0694,0.9314
993.39,268.6,-0.0488,-0.1047,0.9269
993.405,266.5,-0.0488,-0.1047,0.9269
993.42,266.5,-0.0442,-0.0837,0.9246
993.435,264.6,-0.0442,-0.0837,0.9246
993.45,264.6,-0.0278,-0.0388,0.9273
993.465,264.6,-0.0575,0.0829,0.8917
993.48,262.2,-0.0051,0.1361,0.8108
993.495,262.2,0.1039,0.141,0.6743
993.51,262.2,0.1039,0.141,0.6743
993.525,260.5,0.1262,0.1251,0.4808
993.54,260.5,0.0891,0.0657,0.3016
993.555,260.5,0.0881,-0.0252,0.1506
993.57,258.6,0.0881,-0.0252,0.1506
993.585,258.6,0.0881,-0.0252,0.1506
993.6,256.5,0.1235,-0.0329,-0.0254
993.615,256.5,0.2029,-0.0515,-0.1931
993.63,256.5,0.3296,-0.0765,-0.2993
993.645,254.8,0.3296,-0.0765,-0.2993
993.66,254.8,0.2688,0.0051,-0.4525
993.675,254.8,0.248,0.0155,-0.5424
993.69,253.3,0.2418,0.0192,-0.6184
993.705,253.3,0.1548,0.034,-0.6661
993.72,252.8,0.1548,0.034,-0.6661
993.735,252.8,0.1583,0.0466,-0.6898
993.75,252.8,0.1299,0.0277,-0.7433
993.765,254.3,0.1299,0.0277,-0.7433
993.78,254.3,0.1424,0.0429,-0.7756
993.795,256.1,0.1424,0.0429,-0.7756
993.81,256.1,0.0494,0.032,-0.8271
993.825,256.1,0.0076,-0.0455,-0.8523
993.84,257.4,0.0432,-0.0386,-0.8841
993.855,257.4,0.0432,-0.0386,-0.8841
993.87,257.4,0.1428,-0.0472,-0.9119
993.885,259.2,0.1579,-0.0471,-0.9221
993.9,259.2,0.0033,-0.0938,-0.94
993.915,259.2,0.019,-0.0941,-0.9428
993.93,260.6,0.019,-0.0941,-0.9428
993.945,260.6,0.019,-0.0941,-0.9428
993.96,261.9,0.0778,-0.0414,-0.9576
993.975,261.9,0.0272,-0.0199,-0.9655
993.99,261.9,0.0702,-0.0349,-0.9542
994.005,263.6,0.0702,-0.0349,-0.9542
994.02,263.6,0.0287,-0.0466,-0.9387
994.035,263.6,0.0252,-0.0208,-0.9347
994.05,265.3,0.0406,-0.0055,-0.9287
994.065,265.3,0.0406,-0.0055,-0.9287
994.08,265.3,-0.0454,-0.0076,-0.9321
994.095,267.4,-0.0239,-0.0367,-0.8986
994.11,267.4,-0.0239,-0.0367,-0.8986
994.125,269.3,-0.0302,-0.0572,-0.8848
994.14,269.3,0.0175,-0.0263,-0.8816
994.155,269.3,0.0175,-0.0263,-0.8816
994.17,271.7,0.0213,0.0156,-0.8563
994.185,271.7,-0.0794,-0.04,-0.8364
994.2,271.7,-0.005,-0.0588,-0.7919
994.215,273.6,-0.005,-0.0588,-0.7919
994.23,273.6,-0.0666,-0.0657,-0.7839
994.245,275.6,-0.1494,-0.042,-0.7658
994.26,275.6,-0.0475,-0.0201,-0.7252
994.275,275.6,-0.0475,-0.0201,-0.7252
994.29,277.9,-0.0477,-0.0502,-0.6421
994.305,277.9,-0.1169,-0.0372,-0.5216
994.32,277.9,-0.1169,-0.0372,-0.5216
994.335,280.3,-0.1444,-0.0231,-0.384
994.35,280.3,-0.2267,0.0195,-0.2505
994.365,281.6,-0.2267,0.0195,-0.2505
994.38,281.6,-0.1985,-0.0288,-0.0614
994.395,281.6,-0.1852,0.0119,0.1706
994.41,283.6,-0.2007,0.0636,0.2792
994.425,283.6,-0.2007,0.0636,0.2792
994.44,283.6,-0.2335,0.1118,0.3407
994.455,284.5,-0.1296,-0.0006,0.4289
994.47,284.5,-0.1296,-0.0006,0.4289
994.485,285,-0.0032,-0.0188,0.4854
994.5,285,-0.0032,-0.0188,0.4854
994.515,285,-0.0782,-0.0194,0.5006
994.53,284.2,-0.2299,-0.0071,0.5247
994.545,284.2,-0.2104,-0.0202,0.539
994.56,284.2,-0.0215,0.05,0.5627
994.575,283.2,-0.0215,0.05,0.5627
994.59,283.2,-0.0794,-0.105,0.5762
994.605,282.8,-0.111,-0.0089,0.6189
994.62,282.8,-0.117,0.0169,0.6223
994.635,282.8,-0.117,0.0169,0.6223
994.65,281.3,-0.0668,-0.0056,0.618
994.665,281.3,-0.0668,-0.0056,0.618
994.68,281.3,0.0807,-0.0013,0.6507
994.695,280.9,0.0575,0.0278,0.6398
994.71,280.9,0.0575,0.0278,0.6398
994.725,279.4,-0.2188,0.0242,0.6286
994.74,279.4,-0.3047,-0.0558,0.5949
994.755,279.4,0.1045,-0.123,0.6241
994.77,278.2,0.0917,-0.0963,0.6568
994.785,278.2,0.0917,-0.0963,0.6568
994.8,278.2,0.0481,-0.0004,0.7315
994.815,277,-0.1618,0.0905,0.722
994.83,277,-0.1618,0.0905,0.722
994.845,277,-0.2706,0.1051,0.7128
994.86,274.7,-0.2706,0.1051,0.7128
994.875,274.7,0.0369,0.0355,0.7332
994.89,274.2,0.1468,0.0441,0.7082
994.905,274.2,-0.0221,0.0017,0.6757
994.92,274.2,-0.0221,0.0017,0.6757
994.935,272.6,-0.0728,-0.0622,0.6802
994.95,272.6,-0.0323,-0.1146,0.7006
994.965,270.7,0.0411,-0.0838,0.7214
994.98,270.7,0.0661,-0.0481,0.7537
994.995,270.7,0.0661,-0.0481,0.7537
995.01,268.9,-0.0731,0.0231,0.7779
995.025,268.9,-0.0731,0.0231,0.7779
995.04,268.9,-0.1512,0.0768,0.7604
995.055,267.2,-0.001,-0.0107,0.7543
995.07,267.2,-0.001,-0.0107,0.7543
995.085,267.2,0.1299,-0.0206,0.7618
995.1,266,0.0472,-0.049,0.7413
995.115,266,-0.0252,-0.0717,0.7165
995.13,264.3,-0.0252,-0.0717,0.7165
995.145,264.3,-0.1013,-0.0481,0.673
995.16,264.3,0.0567,-0.0755,0.6642
995.175,262.2,0.2033,0.0232,0.6443
995.19,262.2,0.2033,0.0232,0.6443
995.205,262.2,0.0939,0.0992,0.5509
995.22,260.6,0.0939,0.0992,0.5509
995.235,260.6,-0.0001,0.164,0.4227
995.25,258.7,0.0448,0.1915,0.2983
995.265,258.7,0.1056,0.1277,0.1686
995.28,258.7,0.1056,0.1277,0.1686
995.295,257.6,0.2439,0.0616,0.049
995.31,257.6,0.2675,-0.0672,-0.1064
995.325,257.6,0.1645,-0.1513,-0.3057
995.34,256.3,0.1645,-0.1513,-0.3057
995.355,256.3,0.1995,-0.1633,-0.4291
995.37,256.3,0.1995,-0.1633,-0.4291
995.385,256.3,0.1995,-0.1633,-0.4291
995.4,256.3,0.1266,-0.0789,-0.5688
995.415,255,0.209,-0.017,-0.6523
995.43,255,0.209,-0.017,-0.6523
995.445,255,0.1042,0.0449,-0.7087
995.46,256.1,0.0163,0.1238,-0.7611
995.475,256.1,0.0643,0.1332,-0.7761
995.49,257.8,0.0643,0.1332,-0.7761
995.505,257.8,-0.0201,0.0634,-0.8173
995.52,257.8,-0.0163,-0.0551,-0.8066
995.535,259.5,0.1244,-0.1172,-0.7927
995.55,259.5,0.1244,-0.1172,-0.7927
995.565,259.5,0.0358,-0.1429,-0.8024
995.58,260.8,0.0358,-0.1429,-0.8024
995.595,260.8,-0.0314,-0.1737,-0.8218
995.61,262,0.018,-0.139,-0.8451
995.625,262,-0.0982,-0.117,-0.8956
995.64,262,-0.0982,-0.117,-0.8956
995.655,263.5,-0.0363,-0.0916,-0.9166
995.67,263.5,0.1144,-0.0242,-0.9437
995.685,263.5,0.078,-0.0165,-0.9342
995.7,265.7,0.078,-0.0165,-0.9342
995.715,265.7,0.0294,0.0252,-0.9309
995.73,265.7,-0.0408,0.0162,-0.9011
995.745,266.9,-0.0408,0.0162,-0.9011
995.76,266.9,-0.0256,-0.0705,-0.8746
995.775,268.7,-0.0256,-0.0705,-0.8746
995.79,268.7,0.0301,-0.031,-0.8719
995.805,268.7,0.047,-0.011,-0.8483
995.82,271,-0.0788,-0.0266,-0.8233
995.835,271,-0.0954,-0.0241,-0.774
995.85,271,-0.0954,-0.0241,-0.774
995.865,273.1,-0.056,-0.0361,-0.7107
995.88,273.1,-0.08,-0.0119,-0.5478
995.895,275.5,-0.08,-0.0119,-0.5478
995.91,275.5,-0.1771,0.0106,-0.4333
995.925,275.5,-0.1771,0.0106,-0.4333
995.94,277.2,-0.1577,0.0113,-0.3195
995.955,277.2,-0.1034,-0.0102,-0.2031
995.97,277.2,-0.0448,-0.0126,-0.0851
995.985,279.2,-0.0448,-0.0126,-0.0851
996,279.2,-0.0226,-0.0089,0.0015
996.015,280,-0.0482,0.014,0.0187
996.03,280,-0.1792,0,-0.0086
996.045,280,-0.0867,0.0464,-0.0089
996.06,280.2,-0.0867,0.0464,-0.0089
996.075,280.2,0.1748,0.0681,-0.0712
996.09,280.2,0.0771,0.0739,-0.1206
996.105,280.3,0.0771,0.0739,-0.1206
996.12,280.3,0.0285,0.1233,-0.1933
996.135,280.1,0.0285,0.1233,-0.1933
996.15,280.1,-0.0245,0.1245,-0.2529
996.165,280.1,0.0008,0.0489,-0.2967
996.18,279.9,0.1259,0.0427,-0.3284
996.195,279.9,0.1259,0.0427,-0.3284
996.21,279.9,0.1114,0.0011,-0.3376
996.225,280.6,-0.0328,0.0042,-0.3649
996.24,280.6,-0.0722,0.0108,-0.3684
996.255,281.1,-0.0722,0.0108,-0.3684
996.27,281.1,0.0638,-0.0533,-0.3554
996.285,281.1,0.0638,-0.0533,-0.3554
996.3,282.8,0.0452,-0.0346,-0.3211
996.315,282.8,-0.0179,-0.013,-0.2837
996.33,282.8,-0.0591,-0.0279,-0.2635
996.345,283.4,-0.0591,-0.0279,-0.2635
996.36,283.4,-0.0645,-0.02,-0.2032
996.375,283.4,0.0456,-0.0472,-0.1388
996.39,284.2,0.0584,-0.0663,-0.0651
996.405,284.2,0.0584,-0.0663,-0.0651
996.42,284.6,-0.113,-0.0198,-0.0103
996.435,284.6,-0.1216,-0.0065,0.0386
996.45,284.6,0.0049,-0.0228,0.0857
996.465,284.6,0.0049,-0.0228,0.0857
996.48,284.6,0.0534,-0.0415,0.1076
996.495,284.6,0.0534,-0.0415,0.1076
996.51,285.3,0.0241,-0.0523,0.1498
996.525,285.3,-0.1377,-0.0162,0.1501
996.54,284.8,-0.1954,0.0234,0.1564
996.555,284.8,-0.1954,0.0234,0.1564
996.57,284.8,0.0189,0.0424,0.1599
996.585,284.7,0.1326,0.087,0.1891
996.6,284.7,-0.0042,0.1146,0.2283
996.615,284.7,-0.0042,0.1146,0.2283
996.63,285,-0.1102,0.0937,0.2712
996.645,285,-0.1648,0.058,0.3024
996.66,284,-0.1648,0.058,0.3024
996.675,284,-0.055,-0.0307,0.3395
996.69,284,0.1673,-0.1201,0.4156
996.705,284.1,0.1673,-0.1201,0.4156
996.72,284.1,-0.0242,-0.1712,0.4516
996.735,284.1,-0.2237,-0.1775,0.4837
996.75,283.3,-0.0438,-0.1613,0.5284
996.765,283.3,-0.0438,-0.1613,0.5284
996.78,282.6,0.0896,-0.1292,0.559
996.795,282.6,-0.0878,-0.0513,0.6101
996.81,282.6,-0.0878,-0.0513,0.6101
996.825,282.3,-0.175,-0.0197,0.6051
996.84,282.3,-0.175,-0.0197,0.6051
996.855,282.3,-0.111,-0.0063,0.6248
996.87,281.3,-0.0789,0.0123,0.6325
996.885,281.3,0.1192,0.0561,0.6561
996.9,281,0.0726,-0.0108,0.6628
996.915,281,0.0726,-0.0108,0.6628
996.93,281,-0.3475,0.0203,0.6386
996.945,278.9,-0.0431,-0.0725,0.6395
996.96,278.9,0.1424,-0.0286,0.6287
996.975,278.9,0.1424,-0.0286,0.6287
996.99,277.6,0.0304,0.0703,0.6651
997.005,277.6,-0.0401,0.0985,0.68
997.02,277.6,-0.0401,0.0985,0.68
997.035,275.8,-0.0512,0.0995,0.6678
997.05,275.8,-0.0512,0.0995,0.6678
997.065,274.3,0.0679,0.1285,0.6849
997.08,274.3,0.0783,0.0757,0.651
997.095,274.3,0.0689,-0.0185,0.6617
997.11,273,-0.0975,-0.0676,0.6632
997.125,273,-0.0975,-0.0676,0.6632
997.14,273,-0.1204,-0.1218,0.6812
997.155,271.5,0.0398,-0.1198,0.7496
997.17,271.5,0.0398,-0.1198,0.7496
997.185,270,-0.0101,-0.0606,0.8052
997.2,270,-0.0101,-0.0606,0.8052
997.215,270,-0.0751,-0.0126,0.8179
997.23,268.7,-0.1418,-0.0186,0.8342
997.245,268.7,-0.1291,0.0334,0.8409
997.26,267.4,-0.1291,0.0334,0.8409
997.275,267.4,0.0049,0.0421,0.8351
997.29,267.4,0.0667,-0.0265,0.8521
997.305,266.5,-0.0972,0.0079,0.8378
997.32,266.5,-0.0955,-0.0742,0.8802
997.335,266.5,-0.0955,-0.0742,0.8802
997.35,263.7,-0.015,0.0386,0.8616
997.365,263.7,0.0237,-0.0593,0.8722
997.38,263.7,0.0237,-0.0593,0.8722
997.395,262.1,0.0097,-0.0051,0.8992
997.41,262.1,0.0097,-0.0051,0.8992
997.425,259.7,-0.081,0.0599,0.8916
997.44,259.7,-0.1311,-0.0366,0.851
997.455,259.7,0.0624,-0.0487,0.8338
997.47,258.2,0.0624,-0.0487,0.8338
997.485,258.2,0.2238,-0.0678,0.8388
997.5,258.2,0.0043,-0.0273,0.822
997.515,256.4,-0.094,-0.0537,0.8438
997.53,256.4,-0.0799,-0.0238,0.8667
997.545,253.9,-0.0799,-0.0238,0.8667
997.56,253.9,-0.0799,-0.0238,0.8667
997.575,253.9,0.05,0.0966,0.9125
997.59,252.7,0.0486,0.0151,0.8633
997.605,252.7,-0.008,-0.0299,0.8091
997.62,252.7,-0.008,-0.0299,0.8091
997.635,250.2,-0.0232,-0.1056,0.7761
997.65,250.2,0.0436,-0.0962,0.7714
997.665,248.3,0.1789,-0.1131,0.786
997.68,248.3,0.1789,-0.1131,0.786
997.695,248.3,0.0798,-0.0741,0.7688
997.71,246.1,-0.1339,-0.0426,0.7808
997.725,246.1,-0.1339,-0.0426,0.7808
997.74,246.1,-0.1585,0.0126,0.8321
997.755,244,0.0809,0.0916,0.8358
997.77,244,0.0809,0.0916,0.8358
997.785,243.1,0.0477,0.076,0.8131
997.8,243.1,-0.0361,0.0697,0.7878
997.815,243.1,0.0282,0.044,0.7911
997.83,241,0.0282,0.044,0.7911
997.845,241,-0.1009,0.1286,0.7631
997.86,241,-0.1225,-0.0363,0.6892
997.875,239,0.0626,-0.0905,0.7036
997.89,239,0.0626,-0.0905,0.7036
997.905,236.8,0.0236,-0.1214,0.7059
997.92,236.8,0.0236,-0.1214,0.7059
997.935,236.8,0.1454,-0.1228,0.7399
997.95,235,0.1683,-0.1401,0.7462
997.965,235,-0.0103,-0.0783,0.7318
997.98,235,-0.0103,-0.0783,0.7318
997.995,232.9,-0.1977,-0.0811,0.7318
998.01,232.9,-0.1842,-0.1002,0.7369
998.025,231.4,-0.0447,-0.1065,0.74
998.04,231.4,-0.0447,-0.1065,0.74
998.055,231.4,0.1939,-0.1231,0.7706
998.07,231.2,0.219,-0.068,0.7774
998.085,231.2,0.219,-0.068,0.7774
998.1,231.2,0.0978,-0.0302,0.817
998.115,228.9,0.0978,-0.0302,0.817
998.13,228.9,-0.1326,0.1447,0.8005
998.145,228.9,-0.0218,0.2457,0.7878
998.16,226.8,0.0647,0.2669,0.736
998.175,226.8,0.181,0.2595,0.6675
998.19,225.6,0.181,0.2595,0.6675
998.205,225.6,0.1906,0.1716,0.5885
998.22,225.6,0.1198,0.0785,0.505
998.235,223.3,0.1964,-0.0412,0.4672
998.25,223.3,0.1964,-0.0412,0.4672
998.265,220.6,0.1196,-0.1761,0.4181
998.28,220.6,0.0166,-0.1701,0.449
998.295,220.6,0.0166,-0.1701,0.449
998.31,218.6,0.1391,-0.187,0.5694
998.325,218.6,0.1391,-0.187,0.5694
998.34,218.6,0.0272,-0.0645,0.6244
998.355,217.8,-0.0675,0.0584,0.6414
998.37,217.8,-0.043,0.1502,0.6483
998.385,217.8,-0.0566,0.2109,0.6427
998.4,217.3,-0.0566,0.2109,0.6427
998.415,217.3,-0.1377,0.1561,0.582
998.43,217.3,-0.104,0.0449,0.5153
998.445,217.4,-0.104,0.0449,0.5153
998.46,217.4,0.0654,-0.0422,0.4749
998.475,217.4,0.0654,-0.0422,0.4749
998.49,217.4,0.1059,-0.1153,0.4613
998.505,217.4,0.1018,-0.2061,0.4466
998.52,214,-0.0605,-0.1667,0.4505
998.535,214,-0.0605,-0.1667,0.4505
998.55,211.2,-0.0698,-0.1553,0.4879
998.565,211.2,0.0798,-0.089,0.5353
998.58,211.2,0.0403,-0.0065,0.5363
998.595,210.6,-0.1218,-0.0039,0.525
998.61,210.6,-0.1218,-0.0039,0.525
998.625,210.6,-0.026,0.0307,0.5075
998.64,209.5,-0.026,0.0307,0.5075
998.655,209.5,0.09,0.0213,0.4885
998.67,209.5,-0.0017,-0.0144,0.4581
998.685,209.4,-0.0017,-0.0144,0.4581
998.7,209.4,-0.0997,-0.0148,0.4242
998.715,207.9,-0.1169,-0.0333,0.3943
998.73,207.9,0.171,-0.0256,0.4171
998.745,207.9,0.171,-0.0256,0.4171
998.76,207.4,0.2459,0.0007,0.4213
998.775,207.4,-0.103,0.0854,0.4061
998.79,207.4,-0.1493,0.0443,0.3911
998.805,205.4,-0.1493,0.0443,0.3911
998.82,205.4,0.1337,0.0609,0.4076
998.835,204,0.1337,0.0609,0.4076
998.85,204,0.2061,0.0571,0.4231
998.865,204,0.0454,0.0408,0.4001
998.88,203.4,-0.0939,-0.0947,0.4108
998.895,203.4,-0.0939,-0.0947,0.4108
998.91,203.4,-0.028,-0.1389,0.43
998.925,202,0.0167,-0.0919,0.4402
998.94,202,-0.1211,-0.0926,0.4524
998.955,201.8,-0.1211,-0.0926,0.4524
998.97,201.8,-0.0873,-0.0436,0.4674
998.985,201.8,0.1081,-0.0223,0.5029
999,200.9,0.1081,-0.0223,0.5029
999.015,200.9,0.0852,0.0335,0.5209
999.03,200.9,-0.0413,0.0691,0.5148
999.045,200.7,-0.0413,0.0691,0.5148
999.06,200.7,-0.1965,0.1151,0.5036
999.075,198.2,-0.0371,0.1012,0.4901
999.09,198.2,0.1575,0.0272,0.5083
999.105,198.2,0.1575,0.0272,0.5083
999.12,198.2,0.0889,-0.0254,0.509
999.135,198,0.0261,-0.0824,0.5145
999.15,198,-0.0802,-0.0748,0.5212
999.165,196,-0.0802,-0.0748,0.5212
999.18,196,0.0054,-0.047,0.531
999.195,196,0.0054,-0.047,0.531
999.21,194.7,0.1104,-0.0444,0.5632
999.225,194.7,-0.145,-0.0233,0.5482
999.24,193.4,0.0662,-0.0495,0.5691
999.255,193.4,0.0662,-0.0495,0.5691
999.27,193.4,0.0979,0.001,0.5945
999.285,192.6,0.0821,0.0261,0.598
999.3,192.6,-0.0336,0.0185,0.5886
999.315,192.6,-0.0336,0.0185,0.5886
999.33,191.5,-0.1835,0.0171,0.5904
999.345,191.5,-0.0594,0.0247,0.5897
999.36,190,-0.0594,0.0247,0.5897
999.375,190,0.1505,-0.0127,0.6031
999.39,190,0.1505,-0.0127,0.6031
999.405,189,0.1433,-0.0495,0.6304
999.42,189,-0.0641,-0.112,0.6218
999.435,189,-0.0261,-0.154,0.6536
999.45,186.8,0.0528,-0.1438,0.686
999.465,186.8,0.0528,-0.1438,0.686
999.48,185.7,0.0769,-0.0871,0.726
999.495,185.7,0.0066,-0.0162,0.7565
999.51,185.7,-0.2026,0.0616,0.7639
999.525,184.1,-0.2026,0.0616,0.7639
999.54,184.1,-0.1946,0.0471,0.7289
999.555,184.1,-0.1946,0.0471,0.7289
999.57,183.1,0.1424,0.0671,0.7132
999.585,183.1,0.1749,0.1125,0.7348
999.6,182.2,0.1749,0.1125,0.7348
999.615,182.2,0.0159,0.128,0.7481
999.63,182.2,-0.0982,0.1017,0.7265
999.645,179.8,-0.117,0.0839,0.6764
999.66,179.8,0.0934,0.0604,0.6741
999.675,179.8,0.0934,0.0604,0.6741
999.69,178.5,0.2437,0.0664,0.6593
999.705,178.5,0.0761,0.0694,0.6526
999.72,176.1,0.0761,0.0694,0.6526
999.735,176.1,-0.1034,0.0348,0.6426
999.75,176.1,-0.1034,0.0348,0.6426
999.765,173.7,0.0071,-0.0092,0.6523
999.78,173.7,0.1004,-0.0356,0.6666
999.795,173.7,0.083,-0.0396,0.6873
999.81,172.4,0.083,-0.0396,0.6873
999.825,172.4,0.0112,-0.0647,0.7257
999.84,170.4,-0.0715,-0.029,0.7582
999.855,170.4,-0.0683,-0.0021,0.8019
999.87,170.4,0.0131,-0.0201,0.8282
999.885,169.7,0.0131,-0.0201,0.8282
999.9,169.7,0.0341,-0.0125,0.8634
999.915,169.7,0.0341,-0.0125,0.8634
999.93,168.6,0.0082,0.0812,0.9378
999.945,168.6,-0.1247,0.0297,0.9102
999.96,168.6,-0.1247,0.0297,0.9102
999.975,167.2,-0.1719,0.0358,0.9257
999.99,167.2,-0.0079,0.0547,0.9183
1000.005,165.3,0.0175,0.0716,0.9155
1000.02,165.3,0.0175,0.0716,0.9155
1000.035,165.3,-0.0064,0.0789,0.9262
1000.05,163.4,-0.047,0.137,0.9255
1000.065,163.4,-0.115,0.1394,0.9076
1000.08,163.4,-0.115,0.1394,0.9076
1000.095,160.6,-0.0525,0.107,0.8826
1000.11,160.6,-0.0525,0.107,0.8826
1000.125,160.6,0.0557,0.061,0.8665
1000.14,158.9,0.0671,0.0162,0.8475
1000.155,158.9,0.0403,0.0021,0.8403
1000.17,156.5,0.0403,0.0021,0.8403
1000.185,156.5,-0.1232,0.003,0.8036
1000.2,153.8,-0.1042,-0.0695,0.7768
1000.215,153.8,0.0507,-0.0912,0.7887
1000.23,153.8,0.0507,-0.0912,0.7887
1000.245,152.2,-0.0043,-0.0522,0.7952
1000.26,152.2,-0.0837,-0.0157,0.8041
1000.275,152.2,-0.0837,-0.0157,0.8041
1000.29,150.4,-0.0493,0.0314,0.8249
1000.305,150.4,-0.0484,0.0661,0.8105
1000.32,150.4,-0.0484,0.0661,0.8105
1000.335,149.2,-0.0739,0.0636,0.7957
1000.35,149.2,0.0497,0.0258,0.792
1000.365,147.7,-0.0336,0.0245,0.7488
1000.38,147.7,-0.0336,0.0245,0.7488
1000.395,147.7,-0.1101,0.0232,0.728
1000.41,146.1,-0.0308,0.0357,0.6922
1000.425,146.1,0.019,0.0232,0.6689
1000.44,146.1,0.019,0.0232,0.6689
1000.455,143.5,0.0369,0.0251,0.6419
1000.47,143.5,0.0369,0.0251,0.6419
1000.485,142,0.0631,0.0213,0.6047
1000.5,142,0.0533,-0.0034,0.5763
1000.515,142,0.0239,0.0281,0.5226
1000.53,139.3,0.0239,0.0281,0.5226
1000.545,139.3,0.0797,-0.0064,0.4475
1000.56,139.3,0.1279,-0.0458,0.3873
1000.575,138.1,0.1582,-0.0451,0.337
1000.59,138.1,0.1582,-0.0451,0.337
1000.605,136.8,0.1497,-0.0609,0.2904
1000.62,136.8,0.1761,-0.0662,0.2445
1000.635,136.8,0.1761,-0.0662,0.2445
1000.65,135.6,0.1102,-0.0747,0.213
1000.665,135.6,0.1102,-0.0747,0.213
1000.68,135.6,0.0449,-0.0331,0.1957
