2.29,3.62507985109017
2.3,3.62275328879375
2.31,3.62044146435933
2.32,3.61814488827867
2.33,3.61586404462012
2.34,3.61359938989522
2.35,3.61135135195846
2.36,3.60912032894092
2.37,3.60690668821974
2.38,3.60471076542355
2.39,3.60253286347835
2.4,3.60037325169082
2.41,3.59823216487452
2.42,3.5961098025173
2.43,3.59400632799215
2.44,3.59192186781345
2.45,3.58985651093772
2.46,3.58781030811205
2.47,3.58578327126997
2.48,3.58377537297481
2.49,3.5817865459144
2.5,3.57981668244429
2.51,3.57786563418228
2.52,3.57593321165513
2.53,3.57401918399688
2.54,3.57212327869985
2.55,3.57024518141833
2.56,3.56838453582739
2.57,3.56654094353288
2.58,3.56471396403765
2.59,3.56290311476055
2.6,3.5611078711109
2.61,3.55932766661493
2.62,3.55756189309897
2.63,3.5558099009241
2.64,3.55407099927611
2.65,3.55234445650763
2.66,3.55062950053308
2.67,3.54892531927651
2.68,3.54723106117055
2.69,3.54554583570524
2.7,3.54386871402863
2.71,3.5421987295949
2.72,3.54053487886097
2.73,3.53887612203021
2.74,3.53722138384102
2.75,3.53556955439992
2.76,3.5339194900581
2.77,3.53227001432738
2.78,3.53061991883795
2.79,3.52896796433162
2.8,3.52731288169161
2.81,3.52565337300742
2.82,3.52398811266786
2.83,3.52231574848758
2.84,3.52063490285696
2.85,3.5189441739181
2.86,3.51724213676294
2.87,3.51552734464727
2.88,3.51379833022608
2.89,3.51205360679553
2.9,3.51029166955044
2.91,3.50851099684435
2.92,3.50671005145451
2.93,3.50488728184592
2.94,3.50304112343105
2.95,3.50116999982075
2.96,3.49927232406446
2.97,3.497346499873
2.98,3.49539092282098
2.99,3.49340398152527
3,3.49138405879074
3.01,3.48932953272635
3.02,3.48723877781737
3.03,3.48511016595549
3.04,3.4829420674199
3.05,3.48073285180079
3.06,3.47848088886609
3.07,3.47618454935846
3.08,3.47384220572138
3.09,3.47145223274901
3.1,3.46901300814816
3.11,3.46652291301292
3.12,3.46398033219945
3.13,3.46138365459798
3.14,3.45873127329546
3.15,3.45602158561565
3.16,3.45325299303951
3.17,3.45042390098834
3.18,3.44753271847168
3.19,3.44457785757963
3.2,3.44155773282802
3.21,3.43847076033263
3.22,3.43531535681335
3.23,3.43208993841769
3.24,3.42879291935173
3.25,3.42542271031896
3.26,3.42197771674027
3.27,3.41845633676646
3.28,3.41485695905945
3.29,3.41117796033779
3.3,3.40741770267481
3.31,3.40357453054034
3.32,3.39964676757842
3.33,3.39563271310098
3.34,3.39153063830011
3.35,3.38733878215546
3.36,3.38305534703549
3.37,3.37867849397278
3.38,3.37420633760848
3.39,3.36963694078995
3.4,3.36496830881248
3.41,3.3601983832887
3.42,3.35532503563676
3.43,3.35034606017425
3.44,3.34525916680286
3.45,3.34006197327174
3.46,3.33475199700885
3.47,3.329326646497
3.48,3.32378321219744
3.49,3.3181188569869
3.5,3.3123306061118
3.51,3.30641533663155
3.52,3.30036976634621
3.53,3.29419044218207
3.54,3.28787372803573
3.55,3.28141579204199
3.56,3.27481259326492
3.57,3.26805986779245
3.58,3.26115311420891
3.59,3.25408757844504
3.6,3.24685823797254
3.61,3.23945978533603
3.62,3.23188661100598
3.63,3.22413278552195
3.64,3.21619204093005
3.65,3.2080577514706
3.66,3.19972291352235
3.67,3.19118012476613
3.68,3.18242156255779
3.69,3.17343896149011
3.7,3.16422359012251
3.71,3.1547662268609
3.72,3.14505713496227
3.73,3.13508603665268
3.74,3.12484208633252
3.75,3.11431384284222
3.76,3.10348924078169
3.77,3.09235556085065
3.78,3.08089939918745
3.79,3.06910663569706
3.8,3.0569624013244
3.81,3.0444510442811
3.82,3.03155609516
3.83,3.01826023096302
3.84,3.00454523797803
3.85,2.99039197350743
3.86,2.97578032640156
3.87,2.96068917640381
3.88,2.94509635224743
3.89,2.92897858850385
3.9,2.91231148114454
3.91,2.89506944179615
3.92,2.8772256506702
3.93,2.85875200811578
3.94,2.83961908479726
3.95,2.81979607046696
3.96,2.79925072126547
3.97,2.77794930558896
3.98,2.75585654844092
3.99,2.73293557425813
4,2.70914784819827
4.01,2.68445311581882
4.02,2.65880934118126
4.03,2.63217264327142
4.04,2.60449723079212
4.05,2.57573533521876
4.06,2.54583714214445
4.07,2.51475072086012
4.08,2.48242195212526
4.09,2.4487944541409
4.1,2.41380950663937
4.11,2.37740597309048
4.12,2.33952022100692
4.13,2.30008604025754
4.14,2.25903455942339
4.15,2.21629416011991
4.16,2.17179038926029
4.17,2.12544586922539
4.18,2.07718020592762
4.19,2.02690989468747
4.2,1.97454822393474
4.21,1.92000517667082
4.22,1.86318732965493
4.23,1.80399775030522
4.24,1.74233589123725
4.25,1.67809748244025
4.26,1.61117442102876
4.27,1.54145465853425
4.28,1.46882208572217
4.29,1.39315641486115
4.3,1.31433305942003
4.31,1.23222301117195
4.32,1.14669271462925
4.33,1.05760393879636
4.34,0.964813646189721
4.35,0.86817385909046
4.36,0.76753152296942
4.37,0.662728367073979
4.38,0.553600762104277
4.39,0.439979574944046
4.4,0.321690020432556
4.41,0.198551510071969
4.42,0.0703774977016289
4.42527558844857,0
